CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,,,,,
Time: 01:23:02 AM,,,,,,,,,,,,,,,,,,,,
Station,", Dilshad Garden,New Delhi - CPCB,    , New Delhi - CPCB",,,,,,,,,,,,,,,,,,,
Parameter,"CH4,WD,BP,SR,NMHC,NO2,NOx,NO,CO,VWS,PM10,PM2.5,RH,WS,AT,THC,NH3,SO2,PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Temp,Rack Temp,CO,NH3",,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T14:47:59Z 00:00,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
", Dilshad Garden,New Delhi - CPCB,    , New Delhi - CPCB",,,,,,,,,,,,,,,,,,,,
 , ,, , , , , ,,,,,,,,,,,,,
From Date,To Date,Code,CH4,WD,BP,SR,NMHC,NO2,RH,WS,AT,THC,NH3,SO2,NOx,NO,CO,VWS,PM10,PM2.5
01-01-2013 00:00,02-01-2013 00:00,IHBAS,701.77,195.17,1014.66,46.36,,12.62,88.38,0.99,,730.68,51.9,1.82,46.48,24.35,12.18,,,58.14
02-01-2013 00:00,03-01-2013 00:00,IHBAS,688.64,298.71,1017.45,36.22,,0.0,94.2,1.42,,728.55,20.83,0.0,30.93,18.63,0.0,,,0.0
03-01-2013 00:00,04-01-2013 00:00,IHBAS,707.66,299.58,1018.14,55.15,,0.0,89.58,0.46,,739.96,30.55,0.0,26.54,14.02,0.0,,,0.0
04-01-2013 00:00,05-01-2013 00:00,IHBAS,625.39,302.59,1017.45,60.77,,0.0,88.3,0.73,,655.85,27.14,0.0,29.49,17.51,0.0,,,0.0
05-01-2013 00:00,06-01-2013 00:00,IHBAS,702.45,309.41,1015.91,41.27,,0.0,88.59,0.46,,742.69,35.35,0.0,25.21,11.82,0.0,,,0.0
06-01-2013 00:00,07-01-2013 00:00,IHBAS,701.65,296.19,1017.9,40.91,,0.0,86.48,0.45,,734.07,38.78,0.0,30.25,14.73,0.0,,,0.0
07-01-2013 00:00,08-01-2013 00:00,IHBAS,664.38,296.19,1018.81,65.68,,0.0,85.18,1.93,,696.5,43.19,0.0,32.73,16.6,0.0,,,0.0
08-01-2013 00:00,09-01-2013 00:00,IHBAS,700.39,274.57,1017.89,99.82,,0.0,69.12,1.34,,732.54,63.67,0.0,55.02,31.69,0.0,,,0.0
09-01-2013 00:00,10-01-2013 00:00,IHBAS,697.9,277.35,1017.07,79.94,,0.0,65.16,0.49,,731.09,63.33,0.0,34.84,9.32,0.0,,,0.0
10-01-2013 00:00,11-01-2013 00:00,IHBAS,701.62,274.43,1014.72,84.89,,0.0,57.57,0.49,,729.86,83.26,0.0,32.57,5.97,0.0,,,0.0
11-01-2013 00:00,12-01-2013 00:00,IHBAS,699.4,263.08,1014.85,82.42,,0.0,53.94,0.48,,731.81,91.72,0.0,42.65,9.95,0.0,,,0.0
12-01-2013 00:00,13-01-2013 00:00,IHBAS,699.89,106.49,1015.51,65.81,,0.0,65.99,0.45,,731.69,75.75,0.0,59.48,22.41,0.0,,,0.0
13-01-2013 00:00,14-01-2013 00:00,IHBAS,699.8,196.5,1012.52,61.62,,0.0,69.39,0.45,,728.76,81.89,0.0,43.36,8.57,0.0,,,0.0
14-01-2013 00:00,15-01-2013 00:00,IHBAS,696.13,256.84,1014.1,47.97,,0.0,82.79,0.44,,727.63,75.57,0.0,38.57,15.81,0.0,,,0.0
15-01-2013 00:00,16-01-2013 00:00,IHBAS,617.49,109.89,1015.37,59.87,,0.0,77.7,0.43,,742.74,63.21,0.0,71.85,52.29,0.0,,,0.0
16-01-2013 00:00,17-01-2013 00:00,IHBAS,491.84,96.04,1016.47,59.82,,0.0,77.76,0.44,,817.7,98.63,0.0,60.87,41.32,0.0,,,0.0
17-01-2013 00:00,18-01-2013 00:00,IHBAS,877.93,208.75,1015.42,46.37,,0.0,82.64,0.47,,1128.37,84.02,0.0,46.5,17.93,0.0,,,0.0
18-01-2013 00:00,19-01-2013 00:00,IHBAS,830.18,182.74,1014.31,40.66,,0.0,91.57,0.44,,1050.85,51.35,0.0,39.95,13.51,0.0,,,0.0
19-01-2013 00:00,20-01-2013 00:00,IHBAS,1003.07,261.1,1020.74,114.42,,0.0,81.06,0.94,,1250.16,45.06,0.0,49.99,27.11,0.0,,,0.0
20-01-2013 00:00,21-01-2013 00:00,IHBAS,799.21,292.03,1019.77,105.95,,0.0,79.3,3.55,,929.77,50.86,0.0,28.67,7.36,0.0,,,0.0
21-01-2013 00:00,22-01-2013 00:00,IHBAS,796.62,277.81,1020.22,122.59,,0.0,64.6,3.56,,926.0,58.21,0.0,40.67,12.15,0.0,,,0.0
22-01-2013 00:00,23-01-2013 00:00,IHBAS,861.47,234.8,1018.11,110.67,,0.0,65.17,1.85,,1103.58,74.81,0.0,67.25,33.54,0.0,,,0.0
23-01-2013 00:00,24-01-2013 00:00,IHBAS,1216.63,185.64,1015.68,82.41,,0.0,80.42,0.41,,1652.72,91.43,0.0,120.78,99.94,0.0,,,0.0
24-01-2013 00:00,25-01-2013 00:00,IHBAS,1061.73,258.7,1015.01,109.53,,0.0,67.79,0.44,,1378.23,100.18,0.0,70.26,40.68,0.0,,,0.0
25-01-2013 00:00,26-01-2013 00:00,IHBAS,939.18,266.21,1014.43,122.11,,0.0,60.83,0.47,,1212.92,88.09,0.0,55.57,22.89,0.0,,,0.0
26-01-2013 00:00,27-01-2013 00:00,IHBAS,935.64,266.58,1013.77,120.99,,0.0,57.11,0.47,,1183.02,78.77,0.0,40.53,11.28,0.0,,,0.0
27-01-2013 00:00,28-01-2013 00:00,IHBAS,934.03,250.53,1012.92,109.61,,0.0,59.24,0.46,,1209.91,76.83,0.0,52.91,20.01,0.0,,,0.0
28-01-2013 00:00,29-01-2013 00:00,IHBAS,1024.33,219.82,1012.45,80.59,,0.0,64.44,0.42,,1392.64,75.34,0.0,97.85,65.36,0.0,,,0.0
29-01-2013 00:00,30-01-2013 00:00,IHBAS,1164.05,237.76,1011.13,89.98,,0.0,67.53,0.44,,1586.02,88.74,0.0,124.41,104.18,0.0,,,0.0
30-01-2013 00:00,31-01-2013 00:00,IHBAS,1150.59,194.46,1012.37,73.04,,0.0,73.21,0.41,,1628.14,101.82,0.0,146.36,123.5,0.0,,,0.0
31-01-2013 00:00,01-02-2013 00:00,IHBAS,1197.4,228.04,1013.04,62.03,,0.0,83.49,0.42,,1624.03,92.06,0.0,92.74,70.31,0.0,,,0.0
01-02-2013 00:00,02-02-2013 00:00,IHBAS,1184.89,234.97,1012.87,58.63,,0.0,84.66,0.42,,1583.27,101.87,0.0,85.69,57.5,0.0,,,0.0
02-02-2013 00:00,03-02-2013 00:00,IHBAS,1077.71,204.42,1011.68,52.36,,0.0,78.02,0.4,,1452.78,111.26,0.0,77.38,43.67,0.0,,,0.0
03-02-2013 00:00,04-02-2013 00:00,IHBAS,1094.58,164.78,1010.13,69.93,,0.0,67.64,0.4,,1460.06,84.75,0.0,84.84,55.51,0.0,,,0.0
04-02-2013 00:00,05-02-2013 00:00,IHBAS,884.25,78.3,1009.28,22.71,,0.0,79.3,0.47,,1084.72,61.73,0.0,35.06,12.34,0.0,,,0.0
05-02-2013 00:00,06-02-2013 00:00,IHBAS,875.77,115.63,1010.21,13.45,,0.0,93.77,0.4,,1061.13,55.55,0.0,35.37,13.92,0.0,,,0.0
06-02-2013 00:00,07-02-2013 00:00,IHBAS,809.37,245.9,1013.18,62.94,,0.0,83.08,2.73,,948.21,50.01,0.0,27.17,8.0,0.0,,,0.0
07-02-2013 00:00,08-02-2013 00:00,IHBAS,834.57,297.9,1013.24,96.44,,0.0,74.14,2.75,,992.81,46.95,0.0,28.51,6.96,0.0,,,0.0
08-02-2013 00:00,09-02-2013 00:00,IHBAS,916.19,276.67,1011.3,80.75,,0.0,71.99,0.36,,1135.49,46.15,0.0,35.66,7.7,0.0,,,0.0
09-02-2013 00:00,10-02-2013 00:00,IHBAS,942.22,257.61,1011.14,94.59,,0.0,68.98,0.32,,1180.17,53.5,0.0,41.45,13.31,0.0,,,0.0
10-02-2013 00:00,11-02-2013 00:00,IHBAS,1191.01,147.52,1011.71,68.65,,0.0,80.02,0.32,,1635.53,81.91,0.0,93.13,62.98,0.0,,,0.0
11-02-2013 00:00,12-02-2013 00:00,IHBAS,995.96,260.51,1010.93,88.0,,0.0,73.82,0.36,,1287.56,63.3,0.0,49.68,14.76,0.0,,,0.0
12-02-2013 00:00,13-02-2013 00:00,IHBAS,911.39,286.78,1011.53,90.93,,0.0,68.51,0.3,,1149.73,63.14,0.0,39.47,10.92,0.0,,,0.0
13-02-2013 00:00,14-02-2013 00:00,IHBAS,879.71,288.31,1010.14,90.26,,0.0,62.75,0.32,,1111.14,63.95,0.0,35.12,9.54,0.0,,,0.0
14-02-2013 00:00,15-02-2013 00:00,IHBAS,932.01,243.79,1008.31,92.0,,0.0,61.6,0.28,,1218.75,77.35,0.0,58.47,26.15,0.0,,,0.0
15-02-2013 00:00,16-02-2013 00:00,IHBAS,969.02,154.29,1006.66,60.42,,0.0,74.16,0.18,,1283.39,70.44,0.0,92.33,76.25,0.0,,,0.0
16-02-2013 00:00,17-02-2013 00:00,IHBAS,789.39,118.49,1003.8,17.29,,0.0,91.04,0.19,,977.01,38.52,0.0,32.16,11.08,0.0,,,0.0
17-02-2013 00:00,18-02-2013 00:00,IHBAS,848.71,158.31,1008.09,56.21,,0.0,87.29,0.1,,1069.24,38.76,0.0,39.47,13.56,0.0,,,0.0
18-02-2013 00:00,19-02-2013 00:00,IHBAS,931.08,274.4,1011.47,96.02,,0.0,84.19,0.35,,1178.31,43.19,0.0,40.22,11.62,0.0,,,0.0
19-02-2013 00:00,20-02-2013 00:00,IHBAS,834.4,274.01,1011.63,81.54,,0.0,79.71,0.46,,1061.39,44.48,0.0,31.2,6.07,0.0,,,0.0
20-02-2013 00:00,21-02-2013 00:00,IHBAS,698.01,289.05,1013.21,92.66,,0.0,79.95,0.67,,943.97,59.39,0.0,49.39,7.26,0.0,,,0.0
21-02-2013 00:00,22-02-2013 00:00,IHBAS,564.65,254.94,1012.36,41.85,,0.0,88.68,0.48,,831.55,38.09,0.0,94.52,16.54,0.0,,,0.0
22-02-2013 00:00,23-02-2013 00:00,IHBAS,345.12,88.86,1012.07,92.77,,0.0,60.46,0.48,,378.84,37.94,0.0,108.16,37.55,0.0,,,0.0
23-02-2013 00:00,24-02-2013 00:00,IHBAS,319.9,132.55,1012.58,56.18,,0.0,77.12,0.47,,370.01,35.86,0.0,54.6,4.96,0.0,,,0.0
24-02-2013 00:00,25-02-2013 00:00,IHBAS,329.59,255.43,1015.53,101.33,,0.0,79.47,0.32,,492.62,26.99,0.0,40.04,10.36,0.0,,,0.0
25-02-2013 00:00,26-02-2013 00:00,IHBAS,391.67,259.36,1015.08,103.04,,0.0,75.59,0.33,,616.62,26.83,0.0,44.1,11.25,0.0,,,0.0
26-02-2013 00:00,27-02-2013 00:00,IHBAS,394.44,128.31,1012.72,94.75,,0.0,65.79,0.42,,630.24,28.87,0.0,59.25,11.37,0.0,,,0.0
27-02-2013 00:00,28-02-2013 00:00,IHBAS,383.89,167.85,1010.57,92.15,,0.0,59.75,0.46,,616.15,0.07,0.0,55.59,6.26,0.0,,,0.0
28-02-2013 00:00,01-03-2013 00:00,IHBAS,402.99,246.78,1013.1,93.16,,0.0,63.5,0.49,,633.78,,0.0,56.96,6.67,0.0,,,0.0
01-03-2013 00:00,02-03-2013 00:00,IHBAS,342.47,227.47,1013.03,105.38,,0.0,60.45,0.54,,496.02,39.96,0.0,35.72,12.57,0.0,,,0.0
02-03-2013 00:00,03-03-2013 00:00,IHBAS,405.95,244.44,1012.75,101.37,,,63.63,0.52,,620.16,,0.0,6.97,13.44,0.0,,,0.0
03-03-2013 00:00,04-03-2013 00:00,IHBAS,431.17,315.26,1012.34,104.11,,0.0,62.47,0.47,,663.41,,0.0,10.91,5.44,0.0,,,0.0
04-03-2013 00:00,05-03-2013 00:00,IHBAS,474.83,265.53,1011.97,103.19,,0.0,61.24,0.43,,739.34,,0.0,11.3,5.06,0.0,,,0.0
05-03-2013 00:00,06-03-2013 00:00,IHBAS,540.42,243.29,1012.88,98.1,,0.0,64.84,0.45,,844.24,0.19,0.0,1.37,5.36,0.0,,,0.0
06-03-2013 00:00,07-03-2013 00:00,IHBAS,548.49,327.29,1012.32,101.37,,0.0,65.53,0.47,,767.47,5.07,0.0,7.69,7.55,0.0,,,0.0
07-03-2013 00:00,08-03-2013 00:00,IHBAS,228.14,294.29,1011.72,101.0,,0.0,62.39,0.47,,278.95,7.13,0.0,40.54,17.34,0.0,,,0.0
08-03-2013 00:00,09-03-2013 00:00,IHBAS,237.49,246.83,1011.28,97.24,,0.0,58.57,0.42,,300.01,3.76,0.0,41.5,16.3,0.0,,,0.0
09-03-2013 00:00,10-03-2013 00:00,IHBAS,378.66,184.0,1008.86,97.14,,0.0,56.06,0.44,,276.84,5.13,0.0,36.9,19.68,0.0,,,0.0
10-03-2013 00:00,11-03-2013 00:00,IHBAS,359.65,179.42,1009.41,61.34,,0.0,52.66,0.45,,417.7,4.12,0.0,35.6,19.7,0.0,,,0.0
11-03-2013 00:00,12-03-2013 00:00,IHBAS,349.14,135.09,1012.82,75.71,,0.0,63.12,0.42,,419.34,3.18,0.0,41.94,18.7,0.0,,,0.0
12-03-2013 00:00,13-03-2013 00:00,IHBAS,,239.33,1013.04,77.55,,0.0,63.91,0.46,,,4.43,0.0,42.37,18.32,0.0,,,0.0
13-03-2013 00:00,14-03-2013 00:00,IHBAS,,182.06,1012.86,82.73,,0.0,53.32,0.42,,,2.9,0.0,36.66,18.37,0.0,,,0.0
14-03-2013 00:00,15-03-2013 00:00,IHBAS,1199.72,75.15,1014.81,82.12,,0.0,63.14,0.52,,838.97,5.17,0.0,41.37,23.17,0.0,,,0.0
15-03-2013 00:00,16-03-2013 00:00,IHBAS,1464.16,207.69,1018.6,90.25,,0.0,57.32,0.46,,1372.42,1.96,0.0,36.94,17.06,0.0,,,0.0
16-03-2013 00:00,17-03-2013 00:00,IHBAS,2701.62,257.46,1018.52,89.57,,0.0,55.31,0.47,,2818.35,1.53,0.0,40.51,18.16,0.0,,,0.0
17-03-2013 00:00,18-03-2013 00:00,IHBAS,2768.3,290.81,1017.63,98.34,,0.0,57.69,0.46,,2882.51,0.88,0.0,35.98,17.81,0.0,,,0.0
18-03-2013 00:00,19-03-2013 00:00,IHBAS,2761.44,319.46,1012.1,98.13,,0.0,58.49,0.51,,2866.21,2.0,0.0,34.55,18.68,0.0,,,0.0
19-03-2013 00:00,20-03-2013 00:00,IHBAS,2771.7,315.42,1009.98,69.0,,0.0,63.98,0.5,,2872.13,0.23,0.0,38.05,16.86,0.0,,,0.0
20-03-2013 00:00,21-03-2013 00:00,IHBAS,2778.57,177.14,1012.08,86.5,,0.0,61.8,0.42,,2889.13,0.57,0.0,40.95,17.05,0.0,,,0.0
21-03-2013 00:00,22-03-2013 00:00,IHBAS,2791.02,275.62,1011.05,84.93,,0.0,53.12,0.47,,2896.29,1.14,0.0,35.34,17.39,0.0,,,0.0
22-03-2013 00:00,23-03-2013 00:00,IHBAS,2763.55,281.05,1008.34,106.22,,0.0,53.26,0.48,,2863.77,0.64,0.0,33.64,17.67,0.0,,,0.0
23-03-2013 00:00,24-03-2013 00:00,IHBAS,2785.27,135.12,1009.63,95.57,,0.0,49.99,0.47,,2899.09,0.55,0.0,40.27,18.02,0.0,,,0.0
24-03-2013 00:00,25-03-2013 00:00,IHBAS,2769.56,140.74,1012.11,91.31,,0.0,52.84,0.48,,2866.03,0.16,0.0,41.36,16.58,,,,0.0
25-03-2013 00:00,26-03-2013 00:00,IHBAS,2771.71,330.3,1013.09,108.85,,0.0,56.37,0.5,,2865.49,1.06,0.0,35.14,17.26,,,,0.0
26-03-2013 00:00,27-03-2013 00:00,IHBAS,2823.38,330.07,1010.33,102.31,,0.0,56.66,0.49,,2920.56,13.4,0.0,35.83,15.23,0.0,,,0.0
27-03-2013 00:00,28-03-2013 00:00,IHBAS,2795.98,292.11,1010.88,82.01,,0.0,53.13,0.46,,2904.47,27.14,0.0,25.5,4.27,0.0,,,0.0
28-03-2013 00:00,29-03-2013 00:00,IHBAS,2870.38,137.29,1011.52,95.41,,0.0,63.29,0.44,,2967.68,28.12,0.0,31.49,6.25,0.0,,,0.0
29-03-2013 00:00,30-03-2013 00:00,IHBAS,2835.12,92.03,1011.86,69.57,,0.0,72.36,0.44,,2935.46,28.56,0.0,34.15,7.13,0.0,,,0.0
30-03-2013 00:00,31-03-2013 00:00,IHBAS,2852.3,287.55,1010.83,110.52,,0.0,63.72,0.46,,2956.92,32.9,0.0,52.62,15.8,0.0,,,0.0
31-03-2013 00:00,01-04-2013 00:00,IHBAS,2805.31,320.07,1010.43,117.48,,0.0,55.58,0.46,,2918.59,28.85,0.0,41.24,7.69,0.0,,,0.0
01-04-2013 00:00,02-04-2013 00:00,IHBAS,1670.74,238.62,1010.85,115.07,,0.0,53.43,0.43,,1768.63,28.08,0.0,33.07,6.54,0.0,,,0.0
02-04-2013 00:00,03-04-2013 00:00,IHBAS,2829.28,142.72,1011.23,110.18,,0.0,54.62,0.45,,5308.49,27.68,0.0,35.24,9.72,0.0,,,0.0
03-04-2013 00:00,04-04-2013 00:00,IHBAS,378.18,193.63,1011.48,118.64,,0.0,52.6,0.48,,550.9,22.76,0.0,78.09,50.62,0.0,,,0.0
04-04-2013 00:00,05-04-2013 00:00,IHBAS,254.68,319.32,1010.19,130.9,,0.0,46.5,0.48,,358.28,15.47,0.0,15.47,6.36,0.0,,,0.0
05-04-2013 00:00,06-04-2013 00:00,IHBAS,231.68,332.65,1008.38,134.06,,0.0,42.34,0.5,,309.91,14.8,0.0,13.42,5.5,0.0,,,0.0
06-04-2013 00:00,07-04-2013 00:00,IHBAS,256.9,319.04,1007.72,132.76,,0.0,39.98,0.49,,341.63,15.1,0.0,15.53,5.57,0.0,,,0.0
07-04-2013 00:00,08-04-2013 00:00,IHBAS,282.37,288.76,1007.03,116.29,,0.0,38.75,0.48,,357.42,15.93,0.0,17.05,5.68,0.0,,,0.0
08-04-2013 00:00,09-04-2013 00:00,IHBAS,270.28,281.49,1007.91,115.72,,0.0,38.96,0.45,,386.91,16.35,0.0,20.53,5.94,0.0,,,0.0
09-04-2013 00:00,10-04-2013 00:00,IHBAS,266.27,156.78,1008.47,99.06,,0.0,40.13,0.43,,382.52,16.63,0.0,27.13,8.96,0.0,,,0.0
10-04-2013 00:00,11-04-2013 00:00,IHBAS,279.01,179.32,1009.06,104.68,,0.0,40.55,0.44,,336.64,15.89,0.0,18.83,6.03,0.0,,,0.0
11-04-2013 00:00,12-04-2013 00:00,IHBAS,227.8,294.25,1008.77,110.33,,0.0,40.11,0.46,,310.01,16.7,0.0,19.7,5.91,0.0,,,0.0
12-04-2013 00:00,13-04-2013 00:00,IHBAS,250.74,271.42,1009.55,115.23,,0.0,39.82,0.46,,357.99,17.47,0.0,21.57,5.96,0.0,,,0.0
13-04-2013 00:00,14-04-2013 00:00,IHBAS,256.94,232.5,1010.67,160.62,,0.0,35.87,0.44,,378.49,17.3,0.0,18.28,5.46,0.0,,,0.0
14-04-2013 00:00,15-04-2013 00:00,IHBAS,246.77,186.12,1009.48,108.17,,0.0,43.22,0.44,,377.22,17.42,0.0,24.02,6.46,0.0,,,0.0
15-04-2013 00:00,16-04-2013 00:00,IHBAS,346.61,234.8,1007.39,103.77,,0.0,45.6,0.43,,559.97,17.84,0.0,35.77,12.2,0.0,,,0.0
16-04-2013 00:00,17-04-2013 00:00,IHBAS,376.38,233.85,1006.43,109.01,,0.0,41.24,0.47,,633.63,19.05,0.0,49.31,27.79,0.0,,,0.0
17-04-2013 00:00,18-04-2013 00:00,IHBAS,230.85,285.46,1007.22,117.17,,0.0,36.81,0.47,,381.38,17.1,0.0,25.08,6.38,0.0,,,0.0
18-04-2013 00:00,19-04-2013 00:00,IHBAS,250.77,137.26,1008.51,108.64,,0.0,34.69,0.4,,417.27,24.07,0.0,33.25,7.17,0.0,,,0.0
19-04-2013 00:00,20-04-2013 00:00,IHBAS,320.36,166.24,1009.09,111.23,,0.0,38.81,0.4,,560.13,29.82,0.0,46.64,20.1,0.0,,,0.0
20-04-2013 00:00,21-04-2013 00:00,IHBAS,357.18,116.68,1008.9,96.72,,0.0,38.86,0.43,,610.18,31.51,0.0,56.76,26.86,0.0,,,0.0
21-04-2013 00:00,22-04-2013 00:00,IHBAS,169.65,134.35,1012.9,90.78,,0.0,48.81,0.52,,236.24,30.13,0.0,19.15,5.58,0.0,,,0.0
22-04-2013 00:00,23-04-2013 00:00,IHBAS,165.98,112.03,1015.87,100.89,,0.0,57.77,0.46,,234.95,30.57,0.0,20.21,5.99,0.0,,,0.0
23-04-2013 00:00,24-04-2013 00:00,IHBAS,168.3,142.51,1014.0,67.88,,0.0,50.51,0.41,,279.56,15.36,0.0,29.55,7.01,0.0,,,0.0
24-04-2013 00:00,25-04-2013 00:00,IHBAS,168.45,203.38,1013.78,104.64,,0.0,48.53,0.39,,229.02,5.33,0.0,51.87,20.64,0.0,,,0.0
25-04-2013 00:00,26-04-2013 00:00,IHBAS,172.51,161.88,1013.25,86.82,,0.0,198.92,0.39,,238.01,5.36,0.0,55.52,27.31,0.0,,,0.0
26-04-2013 00:00,27-04-2013 00:00,IHBAS,167.24,128.69,1011.84,11.85,,0.0,272.66,0.7,,234.13,2.67,0.0,28.38,10.89,0.0,,,0.0
27-04-2013 00:00,28-04-2013 00:00,IHBAS,171.08,84.63,1011.68,116.84,,0.0,41.74,0.43,,237.14,0.13,0.0,0.09,6.02,0.0,,,0.0
28-04-2013 00:00,29-04-2013 00:00,IHBAS,166.93,70.0,1009.62,109.23,,0.0,39.61,0.25,,234.64,0.53,0.0,0.35,6.02,0.0,,,0.0
29-04-2013 00:00,30-04-2013 00:00,IHBAS,165.74,120.45,1009.1,113.34,,0.0,35.74,0.5,,236.24,58.3,0.0,42.62,5.97,0.0,,,0.0
30-04-2013 00:00,01-05-2013 00:00,IHBAS,175.53,112.56,1009.08,118.74,,0.0,55.43,0.41,,236.47,83.19,0.0,44.72,31.63,0.0,,,0.0
01-05-2013 00:00,02-05-2013 00:00,IHBAS,806.33,177.76,1006.88,117.29,,0.0,28.58,0.46,,1169.46,28.49,0.0,22.38,7.5,0.0,,,0.0
02-05-2013 00:00,03-05-2013 00:00,IHBAS,719.7,140.77,1004.55,113.42,,0.0,29.22,0.37,,1052.16,19.95,0.0,18.02,4.54,0.0,,,0.0
03-05-2013 00:00,04-05-2013 00:00,IHBAS,908.15,178.95,1002.91,119.24,,0.0,32.19,0.52,,1453.24,29.87,0.0,25.44,10.72,0.0,,,0.0
04-05-2013 00:00,05-05-2013 00:00,IHBAS,1066.18,184.13,1002.86,124.19,,0.0,37.09,0.72,,1755.59,86.15,0.0,78.01,66.34,0.0,,,0.0
05-05-2013 00:00,06-05-2013 00:00,IHBAS,507.47,233.85,1004.16,96.81,,0.0,35.08,0.68,,613.62,23.83,0.0,17.83,4.62,0.0,,,0.0
06-05-2013 00:00,07-05-2013 00:00,IHBAS,503.32,199.69,1005.34,94.44,,0.0,46.5,0.63,,660.36,36.83,0.0,22.12,6.39,0.0,,,0.0
07-05-2013 00:00,08-05-2013 00:00,IHBAS,554.17,150.83,1005.8,96.09,,0.0,45.48,0.43,,827.89,50.14,0.0,31.14,14.14,0.0,,,0.0
08-05-2013 00:00,09-05-2013 00:00,IHBAS,620.14,148.7,1005.46,109.5,,0.0,41.28,0.4,,795.84,25.22,0.0,18.67,4.23,0.0,,,0.0
09-05-2013 00:00,10-05-2013 00:00,IHBAS,613.72,211.28,1004.7,110.54,,0.0,34.54,0.55,,803.28,24.48,0.0,17.27,3.7,0.0,,,0.0
10-05-2013 00:00,11-05-2013 00:00,IHBAS,597.31,197.99,1004.32,89.45,,0.0,36.57,0.55,,770.39,28.2,0.0,20.26,4.66,0.0,,,0.0
11-05-2013 00:00,12-05-2013 00:00,IHBAS,533.68,219.16,1003.38,97.79,,0.0,41.49,0.71,,632.26,18.9,0.0,13.43,3.61,0.0,,,0.0
12-05-2013 00:00,13-05-2013 00:00,IHBAS,478.34,181.48,1006.85,97.18,,0.0,47.46,0.63,,573.2,23.6,0.0,14.63,3.72,0.0,,,0.0
13-05-2013 00:00,14-05-2013 00:00,IHBAS,590.8,141.94,1009.72,115.54,,0.0,48.64,0.53,,707.74,25.93,0.0,15.3,3.77,0.0,,,0.0
14-05-2013 00:00,15-05-2013 00:00,IHBAS,660.36,144.6,1009.46,112.7,,0.0,42.06,0.55,,800.81,19.67,0.0,16.93,3.94,0.0,,,0.0
15-05-2013 00:00,16-05-2013 00:00,IHBAS,615.87,146.42,1007.92,114.6,,0.0,38.5,0.48,,772.3,23.51,0.0,17.17,3.81,0.0,,,0.0
16-05-2013 00:00,17-05-2013 00:00,IHBAS,580.45,132.65,1006.38,118.23,,0.0,37.78,0.44,,719.83,24.17,0.0,18.37,4.39,0.0,,,0.0
17-05-2013 00:00,18-05-2013 00:00,IHBAS,605.86,192.11,1007.79,124.32,,0.0,36.72,0.57,,716.85,17.95,0.0,18.03,5.5,0.0,,,0.0
18-05-2013 00:00,19-05-2013 00:00,IHBAS,746.63,171.86,1007.17,120.84,,0.0,39.55,0.55,,1011.25,19.6,0.0,18.39,6.6,0.0,,,0.0
19-05-2013 00:00,20-05-2013 00:00,IHBAS,723.76,153.71,1007.11,122.62,,0.0,32.67,0.52,,995.16,30.58,0.0,25.99,11.61,0.0,,,0.0
20-05-2013 00:00,21-05-2013 00:00,IHBAS,470.81,189.68,1007.48,123.61,,0.0,31.87,0.52,,684.6,21.05,0.0,20.66,9.79,0.0,,,0.0
21-05-2013 00:00,22-05-2013 00:00,IHBAS,443.43,218.57,1007.01,116.91,,0.0,33.16,0.56,,568.48,27.65,0.0,28.88,15.98,0.0,,,0.0
22-05-2013 00:00,23-05-2013 00:00,IHBAS,175.96,260.54,1006.83,132.68,,0.0,29.2,0.71,,166.93,16.5,0.0,15.03,4.54,0.0,,,0.0
23-05-2013 00:00,24-05-2013 00:00,IHBAS,229.99,240.95,1005.12,130.39,,0.0,30.86,0.65,,227.77,16.59,0.0,15.85,4.89,0.0,,,0.0
24-05-2013 00:00,25-05-2013 00:00,IHBAS,220.82,147.25,1004.61,128.62,,0.0,36.82,0.49,,281.03,16.73,0.0,17.26,7.13,0.0,,,0.0
25-05-2013 00:00,26-05-2013 00:00,IHBAS,234.5,141.24,1005.95,124.93,,0.0,36.54,0.42,,329.67,16.7,0.0,16.98,6.84,0.0,,,0.0
26-05-2013 00:00,27-05-2013 00:00,IHBAS,126.94,207.82,1006.67,121.47,,0.0,35.8,0.61,,231.44,16.58,0.0,15.85,6.92,0.0,,,0.0
27-05-2013 00:00,28-05-2013 00:00,IHBAS,187.93,213.39,1007.35,99.28,,0.0,44.74,0.62,,265.08,17.03,0.0,20.28,10.32,0.0,,,0.0
28-05-2013 00:00,29-05-2013 00:00,IHBAS,143.52,170.44,1007.95,111.53,,0.0,46.17,0.51,,215.8,17.22,0.0,19.29,8.61,0.0,,,0.0
29-05-2013 00:00,30-05-2013 00:00,IHBAS,349.84,154.96,1007.73,122.53,,0.0,36.85,0.51,,343.93,18.27,0.0,21.82,6.92,0.0,,,0.0
