CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Saturday, Mar 10 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 03:19:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station,", New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"AT,Benzene,BP,CH4,CO,Eth-Benzene,NH3,NMHC,NO,NO2,NOx,O Xylene,Ozone,PM10,PM2.5,P-Xylene,RH,SO2,SPM,SR,Temp,WD,WS,VWS,Toluene",,,,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T16:46:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
", New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,,,,,,,
 , ,, , , , , ,,,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,AT,Benzene,BP,CH4,CO,Eth-Benzene,Toluene,SPM,SR,Temp,WD,WS,VWS,Ozone,PM10,PM2.5,P-Xylene,RH,SO2,NH3,NMHC,NO,NO2,NOx,O Xylene
23-11-2014 00:00,24-11-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
24-11-2014 00:00,25-11-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
25-11-2014 00:00,26-11-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
26-11-2014 00:00,27-11-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-2014 00:00,28-11-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-2014 00:00,29-11-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
29-11-2014 00:00,30-11-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
30-11-2014 00:00,01-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
01-12-2014 00:00,02-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
02-12-2014 00:00,03-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
03-12-2014 00:00,04-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
04-12-2014 00:00,05-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-2014 00:00,06-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2014 00:00,07-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2014 00:00,08-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
08-12-2014 00:00,09-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
09-12-2014 00:00,10-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
10-12-2014 00:00,11-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
11-12-2014 00:00,12-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-2014 00:00,13-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
13-12-2014 00:00,14-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
14-12-2014 00:00,15-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
15-12-2014 00:00,16-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
16-12-2014 00:00,17-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
17-12-2014 00:00,18-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
18-12-2014 00:00,19-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
19-12-2014 00:00,20-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-2014 00:00,21-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
21-12-2014 00:00,22-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
22-12-2014 00:00,23-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
23-12-2014 00:00,24-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2014 00:00,25-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
25-12-2014 00:00,26-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-2014 00:00,27-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
27-12-2014 00:00,28-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-2014 00:00,29-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
29-12-2014 00:00,30-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
30-12-2014 00:00,31-12-2014 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
31-12-2014 00:00,01-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-2015 00:00,02-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-2015 00:00,03-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-2015 00:00,04-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-2015 00:00,05-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-2015 00:00,06-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
06-01-2015 00:00,07-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
07-01-2015 00:00,08-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-2015 00:00,09-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2015 00:00,10-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
10-01-2015 00:00,11-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-2015 00:00,12-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2015 00:00,13-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
13-01-2015 00:00,14-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
14-01-2015 00:00,15-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
15-01-2015 00:00,16-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-2015 00:00,17-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
17-01-2015 00:00,18-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
18-01-2015 00:00,19-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
19-01-2015 00:00,20-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
20-01-2015 00:00,21-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
21-01-2015 00:00,22-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
22-01-2015 00:00,23-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
23-01-2015 00:00,24-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
24-01-2015 00:00,25-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
25-01-2015 00:00,26-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
26-01-2015 00:00,27-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
27-01-2015 00:00,28-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
28-01-2015 00:00,29-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
29-01-2015 00:00,30-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-2015 00:00,31-01-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2015 00:00,01-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2015 00:00,02-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
02-02-2015 00:00,03-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-2015 00:00,04-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
04-02-2015 00:00,05-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
05-02-2015 00:00,06-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-2015 00:00,07-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-2015 00:00,08-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
08-02-2015 00:00,09-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2015 00:00,10-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
10-02-2015 00:00,11-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
11-02-2015 00:00,12-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
12-02-2015 00:00,13-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-2015 00:00,14-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-2015 00:00,15-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
15-02-2015 00:00,16-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
16-02-2015 00:00,17-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
17-02-2015 00:00,18-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
18-02-2015 00:00,19-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
19-02-2015 00:00,20-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
20-02-2015 00:00,21-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
21-02-2015 00:00,22-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
22-02-2015 00:00,23-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
23-02-2015 00:00,24-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
24-02-2015 00:00,25-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
25-02-2015 00:00,26-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
26-02-2015 00:00,27-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
27-02-2015 00:00,28-02-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
28-02-2015 00:00,01-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2015 00:00,02-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
02-03-2015 00:00,03-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
03-03-2015 00:00,04-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
04-03-2015 00:00,05-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
05-03-2015 00:00,06-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
06-03-2015 00:00,07-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
07-03-2015 00:00,08-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
08-03-2015 00:00,09-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
09-03-2015 00:00,10-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
10-03-2015 00:00,11-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
11-03-2015 00:00,12-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
12-03-2015 00:00,13-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
13-03-2015 00:00,14-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
14-03-2015 00:00,15-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
15-03-2015 00:00,16-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
16-03-2015 00:00,17-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
17-03-2015 00:00,18-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
18-03-2015 00:00,19-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
19-03-2015 00:00,20-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
20-03-2015 00:00,21-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
21-03-2015 00:00,22-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
22-03-2015 00:00,23-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
23-03-2015 00:00,24-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
24-03-2015 00:00,25-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2015 00:00,26-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
26-03-2015 00:00,27-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2015 00:00,28-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2015 00:00,29-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
29-03-2015 00:00,30-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2015 00:00,31-03-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2015 00:00,01-04-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
01-04-2015 00:00,02-04-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
02-04-2015 00:00,03-04-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
03-04-2015 00:00,04-04-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
04-04-2015 00:00,05-04-2015 00:00,RKP,,,,,21.75,,,,,,,,,64.5,54.25,68.14,,,13.0,,,,37.12,,
05-04-2015 00:00,06-04-2015 00:00,RKP,,,,,11.93,,,,,,,,,23.53,105.65,119.71,,,28.07,,,,69.41,,
06-04-2015 00:00,07-04-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
07-04-2015 00:00,08-04-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
08-04-2015 00:00,09-04-2015 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2015 00:00,10-04-2015 00:00,RKP,26.61,2.28,728.1,,4.24,,8.57,,148.92,,219.94,1.56,-0.17,54.91,45.09,13.91,,33.71,4.95,,,7.55,6.0,65.73,
10-04-2015 00:00,11-04-2015 00:00,RKP,25.21,3.92,730.47,,10.05,,10.76,,150.07,,233.0,1.18,-0.15,35.89,83.33,92.9,,41.85,11.0,,,7.62,39.51,68.99,
11-04-2015 00:00,12-04-2015 00:00,RKP,26.52,5.19,730.62,,23.84,,15.95,,137.01,,221.01,0.88,0.13,38.45,103.21,117.5,,40.74,11.85,,,8.59,41.64,67.12,
12-04-2015 00:00,13-04-2015 00:00,RKP,20.73,2.15,732.96,,3.73,,7.66,,59.22,,162.97,1.56,-0.16,16.49,69.68,50.81,,57.92,11.44,,,6.84,34.1,56.69,
13-04-2015 00:00,14-04-2015 00:00,RKP,21.98,2.29,732.73,,8.89,,7.62,,133.14,,173.54,1.35,-0.13,21.21,54.38,56.27,,61.1,9.13,,,6.84,28.28,55.88,
14-04-2015 00:00,15-04-2015 00:00,RKP,23.91,2.36,732.15,,19.02,,7.45,,144.71,,163.34,1.3,0.34,26.91,49.29,57.19,,54.35,9.89,,,7.21,28.55,55.14,
15-04-2015 00:00,16-04-2015 00:00,RKP,22.83,3.09,730.62,,39.79,,11.02,,4.48,,222.19,0.37,1.33,8.35,74.68,76.19,,60.45,7.47,,,7.01,45.89,70.68,
16-04-2015 00:00,17-04-2015 00:00,RKP,23.6,2.9,731.23,,32.97,,10.07,,114.86,,173.6,1.45,0.29,11.76,48.0,70.52,,53.77,9.93,,,6.67,25.0,52.82,
17-04-2015 00:00,18-04-2015 00:00,RKP,25.67,2.86,731.55,,38.62,,10.14,,147.54,,222.58,1.29,-0.26,26.81,61.1,51.69,,46.75,12.96,,,7.49,25.28,57.78,
18-04-2015 00:00,19-04-2015 00:00,RKP,28.65,4.66,731.31,,38.47,,11.3,,144.33,,219.64,0.98,0.28,33.06,110.27,147.09,,31.7,14.3,,,7.14,38.38,67.2,
19-04-2015 00:00,20-04-2015 00:00,RKP,30.25,6.14,731.61,,37.85,,18.55,,142.35,,221.19,0.66,0.41,43.51,121.46,120.29,,38.65,12.41,,,8.22,38.91,69.53,
20-04-2015 00:00,21-04-2015 00:00,RKP,31.11,2.47,729.96,,40.81,,6.53,,135.35,,161.85,1.33,0.55,29.49,172.23,140.4,,33.75,10.38,,,6.93,43.06,63.2,
21-04-2015 00:00,22-04-2015 00:00,RKP,30.53,2.53,729.9,,37.74,,5.96,,144.91,,218.25,1.41,0.55,33.2,165.48,124.4,,29.83,14.89,,,7.01,29.51,57.79,
22-04-2015 00:00,23-04-2015 00:00,RKP,29.73,3.67,729.96,,39.7,,8.14,,150.39,,220.04,1.44,0.05,43.38,120.65,103.73,,21.84,17.45,,,7.48,37.77,67.72,
23-04-2015 00:00,24-04-2015 00:00,RKP,29.86,4.72,730.48,,39.85,,14.42,,147.0,,213.09,0.88,0.02,56.23,105.38,112.77,,26.29,18.49,,,8.75,44.23,82.63,
24-04-2015 00:00,25-04-2015 00:00,RKP,30.14,5.53,731.41,,21.93,,17.32,,141.7,,183.82,0.69,-0.39,47.91,134.46,140.17,,27.65,17.98,,,8.56,60.49,107.3,
25-04-2015 00:00,26-04-2015 00:00,RKP,28.35,2.2,730.09,,32.89,,7.67,,147.16,,145.52,2.52,1.27,33.17,165.88,118.12,,36.2,17.02,,,7.4,52.6,61.91,
26-04-2015 00:00,27-04-2015 00:00,RKP,26.52,1.07,731.59,,19.69,,3.83,,58.88,,130.85,2.74,2.06,46.08,105.95,46.58,,41.32,13.39,,,6.81,14.56,37.91,
27-04-2015 00:00,28-04-2015 00:00,RKP,28.43,1.24,731.33,,21.76,,3.37,,146.29,,133.51,2.97,1.75,31.91,85.73,59.85,,43.39,12.57,,,6.85,20.4,40.28,
28-04-2015 00:00,29-04-2015 00:00,RKP,29.31,1.1,731.47,,21.66,,3.44,,147.72,,156.19,2.32,1.39,46.98,77.81,72.21,,40.23,12.36,,,6.76,19.47,35.74,
29-04-2015 00:00,30-04-2015 00:00,RKP,29.61,1.58,731.76,,21.1,,5.08,,148.05,,146.17,1.67,2.07,42.0,63.08,52.73,,39.73,9.62,,,6.7,25.33,63.33,
30-04-2015 00:00,01-05-2015 00:00,RKP,31.04,1.71,731.41,,23.64,,4.4,,148.17,,143.94,2.11,2.27,55.98,73.85,61.0,,35.86,12.34,,,3.73,47.64,68.0,
01-05-2015 00:00,02-05-2015 00:00,RKP,30.08,1.43,731.3,,22.13,,5.04,,149.74,,146.64,1.87,2.46,61.34,73.96,52.73,,34.94,15.09,,,26.06,40.49,120.68,
02-05-2015 00:00,03-05-2015 00:00,RKP,29.04,2.57,731.78,,26.06,,10.1,,144.58,,210.22,1.03,0.15,57.23,67.98,60.88,,35.95,20.15,,,86.85,61.7,222.87,
03-05-2015 00:00,04-05-2015 00:00,RKP,29.56,5.71,732.26,,33.26,,17.69,,146.85,,186.03,0.84,0.71,64.77,106.62,131.31,,31.53,19.38,,,158.3,75.94,352.66,
04-05-2015 00:00,05-05-2015 00:00,RKP,30.18,4.07,732.02,,29.43,,13.11,,147.52,,209.25,0.9,1.68,60.09,99.55,112.1,,30.55,18.3,,,140.31,71.66,313.6,
05-05-2015 00:00,06-05-2015 00:00,RKP,30.92,4.77,733.09,,36.36,,16.11,,144.72,,226.58,0.98,1.39,63.51,128.83,135.81,,28.53,22.77,,,153.53,84.45,353.15,
06-05-2015 00:00,07-05-2015 00:00,RKP,33.02,4.09,733.01,,31.41,,11.17,,143.33,,232.46,1.16,1.15,48.55,169.7,141.48,,19.23,22.79,,,98.81,80.57,250.94,
07-05-2015 00:00,08-05-2015 00:00,RKP,34.03,2.65,733.1,,24.49,,6.09,,146.04,,224.77,1.79,1.0,48.57,144.66,116.21,,15.19,24.45,,,27.47,54.72,107.2,
08-05-2015 00:00,09-05-2015 00:00,RKP,33.09,3.85,732.12,,24.68,,7.77,,144.34,,241.63,1.52,0.91,42.04,129.25,101.88,,17.95,28.09,,,63.9,40.47,153.67,
09-05-2015 00:00,10-05-2015 00:00,RKP,33.23,3.15,731.54,,27.67,,10.67,,147.59,,221.81,1.1,1.83,26.34,128.06,116.56,,23.46,20.91,,,79.72,44.33,165.84,
10-05-2015 00:00,11-05-2015 00:00,RKP,33.91,2.96,731.33,,32.33,,10.29,,144.84,,214.21,0.95,1.72,59.0,106.25,116.04,,21.51,21.32,,,8.0,16.85,34.0,
11-05-2015 00:00,12-05-2015 00:00,RKP,32.1,2.56,731.47,,26.64,,7.04,,125.37,,189.42,1.84,1.03,56.34,173.55,127.88,,30.71,24.62,,,21.41,24.04,86.65,
12-05-2015 00:00,13-05-2015 00:00,RKP,31.18,1.42,729.98,,32.21,,4.61,,140.27,,153.67,1.75,0.94,21.15,165.94,145.27,,40.29,4.92,,,9.35,67.96,74.78,
13-05-2015 00:00,14-05-2015 00:00,RKP,26.39,1.58,725.55,,45.45,,5.49,,87.34,,145.92,1.75,0.92,9.4,80.31,99.25,,54.33,1.17,,,,,,
14-05-2015 00:00,15-05-2015 00:00,RKP,27.82,3.32,726.42,,20.02,,12.48,,156.66,,186.32,1.03,0.87,13.11,55.25,76.73,,49.72,3.68,,,,,,
15-05-2015 00:00,16-05-2015 00:00,RKP,27.77,2.35,728.38,,21.65,,10.89,,132.01,,170.91,1.29,1.76,12.21,111.46,122.46,,47.58,2.5,,,8.91,18.16,80.82,
16-05-2015 00:00,17-05-2015 00:00,RKP,28.86,3.06,730.41,,31.62,,10.4,,152.82,,183.33,0.88,2.23,41.34,66.27,93.98,,46.87,7.72,,,55.41,46.98,167.36,
17-05-2015 00:00,18-05-2015 00:00,RKP,31.96,2.32,731.17,,38.13,,7.54,,154.23,,169.94,1.19,2.14,33.53,78.14,107.88,,37.99,7.93,,,10.51,59.45,66.72,
18-05-2015 00:00,19-05-2015 00:00,RKP,34.35,2.88,729.24,,37.91,,8.27,,149.9,,170.24,0.97,2.36,52.6,71.44,60.08,,32.44,5.32,,,1.08,18.38,33.55,
19-05-2015 00:00,20-05-2015 00:00,RKP,31.18,2.43,727.81,,42.19,,8.26,,111.63,,185.43,2.01,1.58,22.47,120.22,126.17,,35.59,8.0,,,15.68,41.14,96.88,
20-05-2015 00:00,21-05-2015 00:00,RKP,30.39,2.35,728.41,,37.06,,6.18,,158.25,,236.93,1.73,0.18,27.55,57.12,60.02,,37.32,0.0,,,17.03,18.98,85.06,
21-05-2015 00:00,22-05-2015 00:00,RKP,33.78,1.92,731.12,,42.36,,4.41,,156.07,,241.74,1.71,0.55,30.38,112.35,102.12,,27.88,9.21,,,7.43,47.05,59.24,
22-05-2015 00:00,23-05-2015 00:00,RKP,34.7,1.06,728.22,,45.08,,4.16,,155.7,,231.05,1.56,-0.01,40.75,97.6,64.72,,20.75,7.98,,,18.02,19.87,92.62,
23-05-2015 00:00,24-05-2015 00:00,RKP,36.19,1.01,729.64,,40.4,,3.11,,151.56,,249.94,1.8,0.77,32.12,113.23,58.1,,17.83,8.52,,,20.04,38.67,85.27,
24-05-2015 00:00,25-05-2015 00:00,RKP,35.37,1.58,729.44,,43.83,,5.21,,151.33,,189.01,1.08,1.11,57.17,94.25,74.08,,22.66,15.54,,,58.68,43.71,153.44,
25-05-2015 00:00,26-05-2015 00:00,RKP,36.35,1.33,730.98,,51.1,,4.08,,146.63,,247.46,1.61,-0.06,23.75,165.69,129.62,,20.59,8.46,,,66.87,41.86,154.62,
26-05-2015 00:00,27-05-2015 00:00,RKP,36.28,0.4,729.36,,27.29,,0.99,,154.6,,240.08,1.67,0.49,26.85,158.9,128.54,,16.03,9.02,,,15.33,36.25,77.72,
27-05-2015 00:00,28-05-2015 00:00,RKP,33.33,3.24,728.83,,24.35,,8.99,,161.73,,216.56,1.22,0.34,72.94,111.3,87.46,,17.39,14.34,,,81.47,40.71,206.14,
28-05-2015 00:00,29-05-2015 00:00,RKP,33.03,0.55,728.74,,22.85,,1.63,,147.5,,196.9,1.29,2.33,32.69,187.87,167.71,,27.93,11.21,,,112.15,46.35,229.47,
29-05-2015 00:00,30-05-2015 00:00,RKP,33.71,1.13,729.6,,27.39,,2.68,,145.28,,179.44,1.39,1.98,31.75,158.6,120.79,,29.24,7.77,,,77.82,51.52,179.77,
30-05-2015 00:00,31-05-2015 00:00,RKP,34.41,1.63,730.12,,27.88,,7.42,,154.97,,225.68,1.21,2.24,34.79,102.73,107.08,,26.33,10.17,,,59.25,41.65,149.89,
31-05-2015 00:00,01-06-2015 00:00,RKP,33.69,1.59,728.78,,25.79,,3.89,,147.69,,187.93,2.23,1.4,27.52,148.88,108.9,,24.7,9.25,,,21.69,38.92,78.38,
01-06-2015 00:00,02-06-2015 00:00,RKP,28.64,0.16,727.23,,25.56,,0.24,,111.01,,199.93,2.1,0.46,39.04,98.56,51.27,,34.28,8.4,,,15.11,29.42,69.85,
02-06-2015 00:00,03-06-2015 00:00,RKP,27.89,3.16,727.98,,22.71,,7.64,,44.56,,156.93,1.22,0.86,30.32,36.32,39.14,,42.99,5.61,,,17.92,39.75,103.77,
03-06-2015 00:00,04-06-2015 00:00,RKP,26.43,1.49,725.82,,27.79,,3.78,,99.41,,164.69,1.63,0.27,14.06,63.31,94.75,,46.58,6.56,,,16.63,53.4,99.37,
04-06-2015 00:00,05-06-2015 00:00,RKP,29.52,8.59,730.14,,45.43,,20.33,,153.17,,206.42,1.09,1.16,34.77,70.73,87.04,,44.13,6.35,,,19.51,34.91,99.62,
05-06-2015 00:00,06-06-2015 00:00,RKP,26.6,7.63,724.55,,78.36,,24.88,,3.31,,235.6,0.34,3.56,4.43,130.86,169.07,,51.07,5.07,,,33.84,110.71,168.88,
06-06-2015 00:00,07-06-2015 00:00,RKP,32.84,10.52,730.12,,8.38,,30.03,,57.52,,218.66,1.02,2.34,11.31,11.88,6.69,,29.04,1.19,,,57.53,3.0,176.19,
07-06-2015 00:00,08-06-2015 00:00,RKP,30.79,4.68,727.84,,32.67,,11.39,,144.95,,254.53,0.83,2.91,7.65,54.42,57.79,,40.4,3.17,,,66.9,43.75,174.76,
08-06-2015 00:00,09-06-2015 00:00,RKP,41.05,6.28,735.38,,0.0,,19.96,,256.48,,185.28,1.83,0.34,0.0,0.0,0.0,,20.84,0.0,,,6.2,0.0,52.96,
