Date,Aerosol_Type_Land
2015-07-12,1.7449570601158377
2015-07-13,1.8904010685534818
2015-07-14,1.938450103102671
2015-07-15,1.8226971260132645
2015-07-16,1.8521859413965087
2015-07-17,1.8403133319680525
2015-07-18,1.7677458274683289
2015-07-19,1.957025982199047
2015-07-20,1.9066364744817976
2015-07-21,1.7844386236456722
2015-07-22,1.9470573117450527
2015-07-23,1.8627167630057804
2015-07-24,1.8391732202412814
2015-07-25,1.878988708885616
2015-07-26,1.6300389432691296
2015-07-27,1.847239295669789
2015-07-28,1.739209285455205
2015-07-29,1.9138569840681734
2015-07-30,1.885556704584626
2015-07-31,1.681462140992167
2015-08-01,1.763203714451538
2015-08-02,1.6881445930766874
2015-08-03,1.8686883343006384
2015-08-04,1.9744959128065396
2015-08-05,1.8439654187454775
2015-08-06,1.709825070243814
2015-08-07,1.9270878274268104
2015-08-08,1.8613524406627855
2015-08-09,1.9009779217662588
2015-08-10,1.8141717239829176
2015-08-11,1.8677467429450507
2015-08-12,1.79161449112656
2015-08-13,1.7897753947270885
2015-08-14,1.8889204343814323
2015-08-15,1.8143253234750463
2015-08-16,1.9270787016451756
2015-08-17,1.8046820331219915
2015-08-18,1.9099384243540312
2015-08-19,1.9095157179269329
2015-08-20,1.9878407615750757
2015-08-21,1.8623330547358725
2015-08-22,1.8616037837256798
2015-08-23,1.92860495881876
2015-08-24,1.9562988207618301
2015-08-25,1.956933855347208
2015-08-26,1.9161435446746182
2015-08-27,1.9320131410841395
2015-08-28,1.7868176637485753
2015-08-29,1.863191699604743
2015-08-30,1.8181396841242112
2015-08-31,1.933929664946199
2015-09-01,1.8505598621877692
2015-09-02,1.9113225411634298
2015-09-03,1.9315483551817958
2015-09-04,1.966579898770788
2015-09-05,1.9960281434407625
2015-09-06,1.9365155217340342
2015-09-07,1.9331118319882366
2015-09-08,1.957465100094158
2015-09-09,1.9527198471507567
2015-09-10,1.9289148092891482
2015-09-11,1.8836474766099842
2015-09-12,1.9837043182908332
2015-09-13,1.882437712638726
2015-09-14,1.8474638836222084
2015-09-15,1.8447084830063554
2015-09-16,1.907885351144543
2015-09-17,1.8649402507413606
2015-09-18,1.8897859835554631
2015-09-19,1.9541065681249254
2015-09-20,1.941459876703103
2015-09-21,1.7814737277403014
2015-09-22,1.898387614597082
2015-09-23,1.8631813125695218
2015-09-24,1.8879229274205345
2015-09-25,1.8970036261848717
2015-09-26,1.8845353860375815
2015-09-27,1.920197811875487
2015-09-28,1.9855637924307452
2015-09-29,1.9037173862849226
2015-09-30,1.9414233425984533
2015-10-01,1.9305394134135503
2015-10-02,1.9450289144840947
2015-10-03,1.8745580391921854
2015-10-04,1.8648320398127851
2015-10-05,1.9308636972500817
2015-10-06,1.9416346214241347
2015-10-07,1.9179405612150169
2015-10-08,1.8563662873625155
2015-10-09,1.9578854582404936
2015-10-10,1.9243316762928269
2015-10-11,1.932196463925595
2015-10-12,1.8548892026272175
2015-10-13,1.846941776122329
2015-10-14,1.9652124098577943
2015-10-15,1.8986120015942054
2015-10-16,1.9540003439811122
2015-10-17,1.8750679445000715
2015-10-18,1.9462060261870957
2015-10-19,1.7824811399832354
2015-10-20,1.8701167039962276
2015-10-21,1.932018205427526
2015-10-22,1.9149625495196394
2015-10-23,1.934063437548026
2015-10-24,1.9125200349701297
2015-10-25,1.9481150530713214
2015-10-26,1.9387786329625265
2015-10-27,1.929132608523133
2015-10-28,1.826091343922178
2015-10-29,1.7287559666675656
2015-10-30,1.947611747522422
2015-10-31,1.924178257411269
2015-11-01,1.9577953930071028
2015-11-02,1.8782418478764622
2015-11-03,1.9273260453239707
2015-11-04,1.7810678523389627
2015-11-05,1.944472236118059
2015-11-06,1.8954077839211605
2015-11-07,1.9522073981232582
2015-11-08,1.9409592661691542
2015-11-09,1.8929419178657705
2015-11-10,1.9052583703600041
2015-11-11,1.9605053099187895
2015-11-12,1.9331771394308175
2015-11-13,1.7652529568071693
2015-11-14,1.8952629553000049
2015-11-15,1.9296066511041483
2015-11-16,1.9156688370500852
2015-11-17,1.9253833171747639
2015-11-18,1.8279096158339174
2015-11-19,1.942703788032887
2015-11-20,1.8019189726564637
2015-11-21,1.911058706714658
2015-11-22,1.8227084803872138
2015-11-23,1.9281785886583922
2015-11-24,1.9198350001945752
2015-11-25,1.979845043444834
2015-11-26,1.9465718638902996
2015-11-27,1.9545593568401276
2015-11-28,1.9270156913964056
2015-11-29,1.7901519465340006
2015-11-30,1.8895358509399434
2015-12-01,2.0773123514094873
2015-12-02,2.446226027908365
2015-12-03,1.990193712946367
2015-12-04,2.2594097398566673
2015-12-05,2.3807898990178065
2015-12-06,1.8521831824927366
2015-12-07,2.1791801351748457
2015-12-08,1.9907149673930333
2015-12-09,2.7060184351708494
2015-12-10,2.248880457768379
2015-12-11,2.404763968753913
2015-12-12,2.160651984300044
2015-12-13,2.3795376943121576
2015-12-14,2.3260194699481285
2015-12-15,1.824679054054054
2015-12-16,2.402347907753313
2015-12-17,2.1029265031116595
2015-12-18,2.4621260034054973
2015-12-19,2.034740673618897
2015-12-20,2.3772104818258666
2015-12-21,2.336318511855041
2015-12-22,1.8866546868957987
2015-12-23,2.2102941534862186
2015-12-24,1.988985643100301
2015-12-25,2.590578511124622
2015-12-26,2.255647692997652
2015-12-27,2.5726934655569327
2015-12-28,2.2326580994996363
2015-12-29,2.454852271850652
2015-12-30,2.4068134462283353
2015-12-31,1.8872844696277342
2016-01-01,2.3971207001462953
2016-01-02,2.164065893320621
2016-01-03,2.654087833172214
2016-01-04,2.122554188635032
2016-01-05,2.328795144361356
2016-01-06,2.5348590366229877
2016-01-07,1.9543412332921488
2016-01-08,2.1200300844415576
2016-01-09,2.019770064055561
2016-01-10,2.630091520145825
2016-01-11,2.240956722034778
2016-01-12,2.5558024707591764
2016-01-13,2.230719288826739
2016-01-14,2.4886671156554216
2016-01-15,2.493773532282806
2016-01-16,1.8169805298436004
2016-01-17,2.307811563346218
2016-01-18,2.1126017039218077
2016-01-19,2.272211913563111
2016-01-20,1.8197739213501034
2016-01-21,1.7763666008753112
2016-01-22,2.5272487656383413
2016-01-23,1.8059228650137742
2016-01-24,2.0608763086467623
2016-01-25,2.131384297520661
2016-01-26,2.7287906504065043
2016-01-27,2.2151967243975905
2016-01-28,2.557233078134933
2016-01-29,2.3637984899765687
2016-01-30,2.51834152714271
2016-01-31,2.5242473466924347
2016-02-01,1.8718619339916378
2016-02-02,2.444690293947385
2016-02-03,2.193848921214965
2016-02-04,2.564571291552033
2016-02-05,2.1020820036913737
2016-02-06,2.1581004737765377
2016-02-07,2.456612145324754
2016-02-08,1.9448398903787085
2016-02-09,2.182101070450585
2016-02-10,2.067514811923024
2016-02-11,2.604959011502483
2016-02-12,2.22720218410511
2016-02-13,2.4814990670955575
2016-02-14,2.267273275413161
2016-02-15,2.470352332060901
2016-02-16,2.414904410979387
2016-02-17,1.8642995612692583
2016-02-18,2.5907293448559305
2016-02-28,2.0998572448251247
2016-02-29,1.9940242477638812
2016-03-01,1.990647688192587
2016-03-02,2.008931754810989
2016-03-03,1.950539553063132
2016-03-04,1.8439519689210666
2016-03-05,1.9204822017513932
2016-03-06,1.9737994808565866
2016-03-07,1.928505245353183
2016-03-08,1.9578645967621555
2016-03-09,1.9629017488218345
2016-03-10,1.9830100853374708
2016-03-11,1.6296169396285891
2016-03-12,1.9232531500572738
2016-03-13,1.9595031234293099
2016-03-14,1.8916942498652913
2016-03-15,1.9815909626322343
2016-03-16,1.931337736036903
2016-03-17,1.9863183528890858
2016-03-18,2.020521191154855
2016-03-19,1.9717506530543072
2016-03-20,1.8337795083962034
2016-03-21,1.9160557602461352
2016-03-22,1.9778053128124864
2016-03-23,1.891661496916396
2016-03-24,1.9871005229517722
2016-03-25,1.9890433746816725
2016-03-26,1.9780244094557877
2016-03-27,1.897275497400968
2016-03-28,1.9610840526594975
2016-03-29,1.9261421054465624
2016-03-30,1.946836156138693
2016-03-31,1.9728442494373337
2016-04-01,1.7742917659518136
2016-04-02,1.986150291673581
2016-04-03,2.067738550796198
2016-04-04,1.9731324104900414
2016-04-05,1.8878271877169341
2016-04-06,1.8714405360134003
2016-04-07,1.9349411104879417
2016-04-08,1.83893761040504
2016-04-09,1.9139453646283067
2016-04-10,1.8722620886816155
2016-04-11,1.9665366005931013
2016-04-12,1.8309509746012995
2016-04-13,1.9382271876117738
2016-04-14,1.9220880856799176
2016-04-15,1.9136701050804974
2016-04-16,1.9165216534786749
2016-04-17,1.879148167657461
2016-04-18,1.9470515610879886
2016-04-19,1.9027303991868674
2016-04-20,1.9309111485235664
2016-04-21,1.7481738855766573
2016-04-22,1.8518297708183555
2016-04-23,1.8995444647460766
2016-04-24,1.8482820600424843
2016-04-25,1.8244396696169844
2016-04-26,1.857961389458606
2016-04-27,1.9212006512867141
2016-04-28,1.8013154628940184
2016-04-29,1.83876393283731
2016-04-30,1.8619325947250573
2016-05-01,1.873262208660207
2016-05-02,1.9197133716606263
2016-05-03,1.8443644652390379
2016-05-04,1.93085699747539
2016-05-05,1.958669279442342
2016-05-06,1.910250637850818
2016-05-07,1.863426709546378
2016-05-08,1.8582638201611763
2016-05-09,1.9229567372447605
2016-05-10,1.8872360142418183
2016-05-11,1.8695177072468088
2016-05-12,1.7808680089485458
2016-05-13,1.9267301819019995
2016-05-14,1.8432815145451746
2016-05-15,1.9112396484091239
2016-05-16,1.8672982642109448
2016-05-17,1.8302029943350417
2016-05-18,1.9272133305130554
2016-05-19,1.793191526841943
2016-05-20,1.8632731958762887
2016-05-21,1.7061689050762576
2016-05-22,1.9391213369578417
2016-05-23,1.7044530079212161
2016-05-24,1.8681948424068768
2016-05-25,1.8730426923908132
2016-05-26,1.8871379580273604
2016-05-27,1.7703457010178714
2016-05-28,1.759420568843544
2016-05-29,1.8752837106442415
2016-05-30,1.8526780468972925
2016-05-31,1.9338160529964565
2016-06-01,1.80712299947404
2016-06-02,1.8204706302162836
2016-06-03,1.9164017426115625
2016-06-04,1.746069066862601
2016-06-05,1.8518605746585022
2016-06-06,1.7359400351927603
2016-06-07,1.892069550466497
2016-06-08,1.826192161445902
2016-06-09,1.87121245340934
2016-06-10,1.8370332422586522
2016-06-11,1.8626336358644746
2016-06-12,1.7804928613879176
2016-06-13,1.8539228797503622
2016-06-14,1.8886020127398138
2016-06-15,1.850782559429664
2016-06-16,1.936860462673082
2016-06-17,1.7980415820944649
2016-06-18,1.5631835235890477
2016-06-19,1.9761398535317742
2016-06-20,1.8255208333333333
2016-06-21,1.7472665894089787
2016-06-22,1.8825557809330629
2016-06-23,1.9313840991039235
2016-06-24,1.8824323660823883
2016-06-25,1.8953632295534608
2016-06-26,1.8622585607657682
2016-06-27,1.7740335782995758
2016-06-28,1.6794782203587235
2016-06-29,1.8665289441774824
2016-06-30,1.8956679519165343
2016-07-01,1.8877530157432019
2016-07-02,1.912558493851344
2016-07-03,1.7494350773509473
2016-07-04,1.8040220820189274
2016-07-05,1.9808866206344442
2016-07-06,1.8557157906208
2016-07-07,1.7645847278718914
2016-07-08,1.8754805155649354
2016-07-09,1.9092865928659286
2016-07-10,1.9246484547604814
2016-07-11,1.9040077569489333
2016-07-12,1.8473560823131023
2016-07-13,1.84013767650169
2016-07-14,1.834904657262352
2016-07-15,1.9388484358144553
2016-07-16,1.8415780866721176
2016-07-17,1.8887157931865612
2016-07-18,1.8761834911321509
2016-07-19,1.9276487804878049
2016-07-20,1.775300833076211
2016-07-21,1.9931239342098026
2016-07-22,1.8147686627437407
2016-07-23,1.8234466200273212
2016-07-24,1.907355792535143
2016-07-25,1.9067014573919685
2016-07-26,1.943726790148771
2016-07-27,1.850121993726037
2016-07-28,1.7883442036608457
2016-07-29,1.7630645440387611
2016-07-30,1.6714026102758963
2016-07-31,1.8457462798737412
2016-08-01,1.81580331317381
2016-08-02,1.8350713622906631
2016-08-03,1.9070543793376087
2016-08-04,1.918480471928397
2016-08-05,1.9812486212221487
2016-08-06,1.9897010801306205
2016-08-07,1.8920305763482952
2016-08-08,1.683086395997691
2016-08-09,1.9722358241112525
2016-08-10,1.8975003491132523
2016-08-11,1.940474838123367
2016-08-12,1.7989523571963084
2016-08-13,1.926873628096582
2016-08-14,1.741081508241138
2016-08-15,1.812920889359917
2016-08-16,1.8807845263919016
2016-08-17,1.9215332129239413
2016-08-18,1.8783689306813018
2016-08-19,1.8584046819117805
2016-08-20,1.941122233930453
2016-08-21,1.974129434954008
2016-08-22,1.7812100817251562
2016-08-23,1.8931797026340285
2016-08-24,1.7556189389617798
2016-08-25,1.9851866040928392
2016-08-26,1.9474411110258574
2016-08-27,1.9467290560604698
2016-08-28,1.9763751968733594
2016-08-29,1.9491059147180192
2016-08-30,1.8190903062041208
2016-08-31,1.724472113471536
2016-09-01,1.7942396493699617
2016-09-02,1.8779232927970066
2016-09-03,1.8933328193365586
2016-09-04,1.8644058004506325
2016-09-05,1.9602562648826398
2016-09-06,1.9701111718607618
2016-09-07,1.8699865288610662
2016-09-08,1.899815550275013
2016-09-09,1.9067581603637045
2016-09-10,1.9118278081528133
2016-09-11,1.910166210218151
2016-09-12,1.9495749418075095
2016-09-13,1.9000097393111062
2016-09-14,1.988111069737752
2016-09-15,1.8539780986529701
2016-09-16,1.8880011909487893
2016-09-17,1.8856683618349979
2016-09-18,1.8822944914815658
2016-09-19,1.87078399712953
2016-09-20,1.8338667917065912
2016-09-21,1.9697568536278214
2016-09-22,1.8935690638867366
2016-09-23,1.8689932513635943
2016-09-24,1.818582944420874
2016-09-25,1.9083651166926863
2016-09-26,1.8559675178972113
2016-09-27,1.8021957573502048
2016-09-28,1.9332694763729246
2016-09-29,1.8339815930754904
2016-09-30,1.9800079002808988
2016-10-01,1.8368886494025167
2016-10-02,1.9021418746315584
2016-10-03,1.9426938120549593
2016-10-04,1.9151862018956856
2016-10-05,1.8056061405449564
2016-10-06,1.7631767018045381
2016-10-07,1.955057528764382
2016-10-08,1.8735031640434854
2016-10-09,1.9159572946099646
2016-10-10,1.853954944675883
2016-10-11,1.9487112020659747
2016-10-12,1.927616349902534
2016-10-13,1.939965379773395
2016-10-14,1.8896039155261488
2016-10-15,1.908383711011386
2016-10-16,1.9798294019160088
2016-10-17,1.9372262856110884
2016-10-18,1.9600683433216408
2016-10-19,1.9359039691976672
2016-10-20,1.9604588824335176
2016-10-21,1.8878159729788624
2016-10-22,1.8715165155226055
2016-10-23,1.9376260154932732
2016-10-24,1.9229641046037587
2016-10-25,1.9338449098909984
2016-10-26,1.8642526420696386
2016-10-27,1.952502999236558
2016-10-28,1.9040615484993475
2016-10-29,1.9380124962808687
2016-10-30,1.8501856244199237
2016-10-31,1.8991567145065973
2016-11-01,1.9702398865053092
2016-11-02,1.9546995749937894
2016-11-03,1.9665856359948792
2016-11-04,1.9080622548255988
2016-11-05,1.9491185497109413
2016-11-06,1.8402744389724133
2016-11-07,1.8892496789579893
2016-11-08,1.9405807320043587
2016-11-09,1.942639976411231
2016-11-10,1.9425439273278633
2016-11-11,1.8220598232494902
2016-11-12,1.9595738869161432
2016-11-13,1.9561481803435188
2016-11-14,1.9384787472035794
2016-11-15,1.8704549607162433
2016-11-16,1.911739800875293
2016-11-17,1.959906181811191
2016-11-18,1.9477525041609003
2016-11-19,1.9484675219132757
2016-11-20,1.9276662606803834
2016-11-21,1.9588467520038282
2016-11-22,1.8031039190491487
2016-11-23,1.9029840546697039
2016-11-24,1.9130556044859375
2016-11-25,1.944808075955617
2016-11-26,1.968620523526578
2016-11-27,1.829268292682927
2016-11-28,1.9570220166137637
2016-11-29,1.9281569282421411
2016-11-30,1.9417027378171512
2016-12-01,1.835794803785641
2016-12-02,2.3519052739241038
2016-12-03,2.1017938020124496
2016-12-04,2.5030454221473466
2016-12-05,2.0293841446790464
2016-12-06,2.2843447091013216
2016-12-07,2.417848707926467
2016-12-08,1.8735159733563316
2016-12-09,1.9230107703018142
2016-12-10,2.0964373370733416
2016-12-11,2.6162175421382767
2016-12-12,2.210889725638235
2016-12-13,1.9204253647926044
2016-12-14,2.228038024392666
2016-12-15,2.4805436712360662
2016-12-16,2.4553259007215424
2016-12-17,1.9334822202113937
2016-12-18,2.467156094476065
2016-12-19,2.158770888503333
2016-12-20,2.6109321260404137
2016-12-21,2.105476738241309
2016-12-22,2.3630928888166602
2016-12-23,2.423502126495386
2016-12-24,1.8994448339238683
2016-12-25,2.2313768380119092
2016-12-26,2.0631171392741043
2016-12-27,2.6229560223666315
2016-12-28,2.2279064321616446
2016-12-29,1.9538809060676414
2016-12-30,2.306188272978023
2016-12-31,2.5466181013416938
2017-01-01,2.4198270735166294
2017-01-02,1.937125592540501
2017-01-03,2.4448125771454556
2017-01-04,2.1781230836871885
2017-01-05,2.5760042744055904
2017-01-06,2.204319262636662
2017-01-07,2.4907699908673067
2017-01-08,2.515672231592155
2017-01-09,1.942390224704361
2017-01-10,2.2247117852081657
2017-01-11,2.098692174408393
2017-01-12,2.6672700191692438
2017-01-13,2.2550060654402846
2017-01-14,2.1588858747082202
2017-01-15,2.4062250287473934
2017-01-16,2.5670452489317577
2017-01-17,2.5114078858395317
2017-01-18,1.8972482435597189
2017-01-19,2.598098379741923
2017-01-20,2.1614033403724324
2017-01-21,2.725538597865388
2017-01-22,2.2034827426971146
2017-01-23,2.5251537302396976
2017-01-24,2.496189024390244
2017-01-25,1.852070050843354
2017-01-26,2.549006484964575
2017-01-27,2.144631608049132
2017-01-28,2.7147832058073376
2017-01-29,2.3177393127647736
2017-01-30,1.9860355631898718
2017-01-31,2.3438995815899584
2017-02-01,2.5345046329918013
2017-02-02,2.481494440284669
2017-02-03,2.078885124336764
2017-02-04,2.786273329319687
2017-02-05,2.2838027450380123
2017-02-06,2.581041224512135
2017-02-07,2.2545857890205947
2017-02-08,2.5420336686298013
2017-02-09,2.462791973994488
2017-02-10,1.9174044406970208
2017-02-11,2.3028734187819384
2017-02-12,2.1399964780760232
2017-02-13,2.652601366269254
2017-02-14,2.2882284665425
2017-02-15,2.1077667430608606
2017-02-16,2.507309143945045
2017-02-17,2.574987982695081
2017-02-18,2.4846699183303085
2017-02-19,2.0191756227713635
2017-02-20,2.549677569175256
2017-02-21,2.2339009968987757
2017-02-22,2.5554672650643
2017-02-23,2.2020026121027425
2017-02-24,2.458955717118308
2017-02-25,2.4579442735998507
2017-02-26,1.889534744073211
2017-02-27,2.3481909765043163
2017-02-28,2.1964597022931476
2017-03-01,1.9587441568769437
2017-03-02,1.9738856293649225
2017-03-03,1.9246404404764967
2017-03-04,1.969248599238404
2017-03-05,2.0714656704177865
2017-03-06,1.9707506835238637
2017-03-07,1.8788755684167011
2017-03-08,1.900062526052522
2017-03-09,1.9825952426996711
2017-03-10,1.903357451948448
2017-03-11,1.9241356356944281
2017-03-12,1.916179182297959
2017-03-13,1.97718256557484
2017-03-14,1.9268229503950265
2017-03-15,1.9732791244758106
2017-03-16,1.9407409802146645
2017-03-17,1.9340000130978343
2017-03-18,1.970076853152632
2017-03-19,1.8947416664120504
2017-03-20,1.9811759799833195
2017-03-21,1.9858697862783068
2017-03-22,1.9689165510695772
2017-03-23,1.9346390300538647
2017-03-24,1.9199900174694284
2017-03-25,1.9710187417204161
2017-03-26,1.9021660572319978
2017-03-27,1.9783002349560768
2017-03-28,1.9025070827579333
2017-03-29,1.9800436349442017
2017-03-30,1.88671875
2017-03-31,1.9493201483312732
2017-04-01,1.9313144908030506
2017-04-02,1.8993894324853229
2017-04-03,1.964153200638047
2017-04-04,1.83123370981755
2017-04-05,1.962017094017094
2017-04-06,1.9985437926360714
2017-04-07,1.949517486453678
2017-04-08,1.8172076384010978
2017-04-09,1.9005121596249348
2017-04-10,1.9511289242016432
2017-04-11,1.8350690272103394
2017-04-12,1.9050249187124622
2017-04-13,1.8730729556058183
2017-04-14,1.9655908151861008
2017-04-15,1.885847065176482
2017-04-16,1.9406217926787548
2017-04-17,1.9166666666666667
2017-04-18,1.8484238443357335
2017-04-19,1.8731774434717903
2017-04-20,1.74833579402699
2017-04-21,1.934363826393091
2017-04-22,1.8181019189140801
2017-04-23,1.93969940947612
2017-04-25,1.846617265221577
2017-04-26,1.9082004526680563
2017-04-27,1.8242245752868267
2017-04-28,1.8671646517519513
2017-04-29,1.784967604943649
2017-04-30,1.9323664168461936
2017-05-01,1.808643503617507
2017-05-02,1.9475684960437023
2017-05-03,1.7967357993015465
2017-05-04,1.89616901346908
2017-05-05,1.9071037449169834
2017-05-06,1.8288306709265176
2017-05-07,1.9161803488778504
2017-05-08,1.9340626314840417
2017-05-09,1.9252987966216937
2017-05-10,1.7356823955045801
2017-05-11,1.8720632465412048
2017-05-12,1.9326532912533814
2017-05-13,1.8791215257092002
2017-05-14,1.840664244278702
2017-05-15,1.7321367050230827
2017-05-16,1.9641768700208522
2017-05-17,1.8072291636648072
2017-05-18,1.9156583629893238
2017-05-19,1.8722747560329829
2017-05-20,1.9148896305404297
2017-05-21,1.8280647914278079
2017-05-22,1.875696538415149
2017-05-23,1.926219533395918
2017-05-24,1.8331382044595816
2017-05-25,1.927889785861116
2017-05-26,1.7827100740138841
2017-05-27,1.8481676428684501
2017-05-28,1.9170811399528045
2017-05-29,1.899706942501506
2017-05-30,1.8087322744685141
2017-05-31,1.6823126168489038
2017-06-01,1.9506449135259687
2017-06-02,1.8725645929912147
2017-06-03,1.913861182753977
2017-06-04,1.814593031986785
2017-06-05,1.8471747979242625
2017-06-06,1.775381881556915
2017-06-07,1.8565934249690645
2017-06-08,1.853411306042885
2017-06-09,1.7942929711797637
2017-06-10,1.9167255799063614
2017-06-11,1.8208634623564441
2017-06-12,1.7976868829337094
2017-06-13,1.9124140007876023
2017-06-14,1.8409630348186827
2017-06-15,1.7778839895867231
2017-06-16,1.7315077460178923
