CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10:57:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,
Station,"CRRI Mathura Road, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene",,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T13:25:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"CRRI Mathura Road, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,,
 , ,,CRRI Mathura Road , , , , ,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene
10-08-2015 00:00,11-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
11-08-2015 00:00,12-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
12-08-2015 00:00,13-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
13-08-2015 00:00,14-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
14-08-2015 00:00,15-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
15-08-2015 00:00,16-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
16-08-2015 00:00,17-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
17-08-2015 00:00,18-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
18-08-2015 00:00,19-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
19-08-2015 00:00,20-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
20-08-2015 00:00,21-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
21-08-2015 00:00,22-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
22-08-2015 00:00,23-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
23-08-2015 00:00,24-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
24-08-2015 00:00,25-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
25-08-2015 00:00,26-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
26-08-2015 00:00,27-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
27-08-2015 00:00,28-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
28-08-2015 00:00,29-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
29-08-2015 00:00,30-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
30-08-2015 00:00,31-08-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
31-08-2015 00:00,01-09-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015 00:00,02-09-2015 00:00,CRRI,,,,,,,,,,,200.78,128.5,19.89,14.07,,1.93,,20.74,6.08,3.27,5.03,,3.5
02-09-2015 00:00,03-09-2015 00:00,CRRI,,,,,,,,,,,228.19,145.94,24.07,13.36,,2.1,,13.62,6.27,3.87,5.95,,4.14
03-09-2015 00:00,04-09-2015 00:00,CRRI,,,,,,,,,,,228.86,146.47,22.53,13.54,,2.11,,15.36,6.27,3.72,5.73,,3.98
04-09-2015 00:00,05-09-2015 00:00,CRRI,,,,,,,,,,,213.3,135.25,25.1,13.45,,2.0,,14.7,6.15,3.84,5.92,,4.12
05-09-2015 00:00,06-09-2015 00:00,CRRI,,,,,,,,,,,179.25,114.72,20.81,13.81,,1.79,,18.06,5.94,3.23,4.97,,3.46
06-09-2015 00:00,07-09-2015 00:00,CRRI,,,,,,,,,,,133.29,85.3,21.36,13.81,,1.5,,18.13,5.63,2.99,4.6,,3.2
07-09-2015 00:00,08-09-2015 00:00,CRRI,,,,,,,,,,,124.39,79.61,53.41,13.21,,1.44,,14.44,5.57,6.15,9.47,,6.58
08-09-2015 00:00,09-09-2015 00:00,CRRI,,,,,,,,,,,156.63,100.24,21.74,13.66,,1.61,,16.62,5.74,3.14,4.83,,3.36
09-09-2015 00:00,10-09-2015 00:00,CRRI,,,,,,,,,,,170.36,108.99,19.42,14.36,,1.73,,24.55,5.88,2.96,4.56,,3.17
10-09-2015 00:00,11-09-2015 00:00,CRRI,,,,,,,,,,,164.68,105.39,18.17,16.9,,1.7,,36.28,5.84,3.23,4.98,,3.46
11-09-2015 00:00,12-09-2015 00:00,CRRI,,,,,,,,,,,162.66,104.0,14.28,15.73,,1.68,,37.37,5.82,2.46,3.8,,2.64
12-09-2015 00:00,13-09-2015 00:00,CRRI,,,,,,,,,,,145.52,92.91,16.04,15.46,,1.58,,34.65,5.71,2.53,3.9,,2.71
13-09-2015 00:00,14-09-2015 00:00,CRRI,,,,,,,,,,,134.19,85.88,15.46,15.96,,1.5,,39.56,5.64,2.4,3.7,,2.58
14-09-2015 00:00,15-09-2015 00:00,CRRI,,,,,,,,,,,206.42,132.11,15.62,15.19,,1.97,,31.89,6.12,2.88,4.44,,3.09
15-09-2015 00:00,16-09-2015 00:00,CRRI,,,,,,,,,,,171.36,109.44,15.37,15.68,,1.73,,37.16,5.88,2.62,4.03,,2.8
16-09-2015 00:00,17-09-2015 00:00,CRRI,,,,,,,,,,,146.09,93.5,15.02,15.43,,1.58,,34.25,5.72,2.44,3.76,,2.61
17-09-2015 00:00,18-09-2015 00:00,CRRI,,,,,,,,,,,189.98,121.59,15.12,16.7,,1.86,,38.49,6.01,2.73,4.2,,2.92
18-09-2015 00:00,19-09-2015 00:00,CRRI,,,,,,,,,,,77.62,49.66,17.92,14.5,,1.14,,24.98,5.25,2.28,3.52,,2.45
19-09-2015 00:00,20-09-2015 00:00,CRRI,,,,,,,,,,,79.62,50.96,17.64,23.26,,1.16,,53.61,5.27,2.19,3.37,,2.35
20-09-2015 00:00,21-09-2015 00:00,CRRI,,,,,,,,,,,88.64,56.73,19.05,16.56,,1.21,,34.88,5.33,2.49,3.84,,2.67
21-09-2015 00:00,22-09-2015 00:00,CRRI,,,,,,,,,,,71.37,45.68,23.55,14.01,,1.1,,20.11,5.21,3.16,4.87,,3.38
22-09-2015 00:00,23-09-2015 00:00,CRRI,,,,,,,,,,,54.82,35.09,24.86,13.57,,1.0,,15.75,5.1,2.85,4.39,,3.05
23-09-2015 00:00,24-09-2015 00:00,CRRI,,,,,,,,,,,89.59,57.33,26.53,13.74,,1.22,,17.39,5.33,3.21,4.95,,3.44
24-09-2015 00:00,25-09-2015 00:00,CRRI,,,,,,,,,,,178.07,113.8,21.57,13.57,,1.78,,15.75,5.93,3.3,5.08,,3.53
25-09-2015 00:00,26-09-2015 00:00,CRRI,,,,,,,,,,,225.72,143.99,21.09,13.7,,2.09,,17.02,6.25,3.55,5.47,,3.8
26-09-2015 00:00,27-09-2015 00:00,CRRI,,,,,,,,,,,226.71,145.09,21.84,13.6,,2.1,,16.02,6.26,3.63,5.59,,3.89
27-09-2015 00:00,28-09-2015 00:00,CRRI,,,,,,,,,,,205.11,131.27,20.92,14.51,,1.96,,25.09,6.11,3.43,5.28,,3.67
28-09-2015 00:00,29-09-2015 00:00,CRRI,,,,,,,,,,,158.71,101.57,20.38,14.3,,1.66,,22.95,5.8,3.05,4.69,,3.26
29-09-2015 00:00,30-09-2015 00:00,CRRI,,,,,,,,,,,149.68,95.8,20.13,14.25,,1.6,,22.51,5.74,2.97,4.57,,3.18
30-09-2015 00:00,01-10-2015 00:00,CRRI,,,,,,,,,,,158.13,101.04,20.03,14.12,,1.65,,21.46,5.79,3.02,4.65,,3.23
01-10-2015 00:00,02-10-2015 00:00,CRRI,,,,,,,,,,,223.06,142.75,18.32,14.75,,2.07,,27.55,6.23,3.26,5.02,,3.49
02-10-2015 00:00,03-10-2015 00:00,CRRI,,,,,,,,,,,224.34,143.57,20.88,13.95,,2.08,,19.55,6.24,3.52,5.42,,3.77
03-10-2015 00:00,04-10-2015 00:00,CRRI,,,,,,,,,,,231.15,147.94,17.46,15.72,,2.13,,37.17,6.29,3.22,4.97,,3.45
04-10-2015 00:00,05-10-2015 00:00,CRRI,,,,,,,,,,,399.94,255.96,13.22,16.59,,3.21,,45.94,7.43,3.88,5.98,,4.16
05-10-2015 00:00,06-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
06-10-2015 00:00,07-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
07-10-2015 00:00,08-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
08-10-2015 00:00,09-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
09-10-2015 00:00,10-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
10-10-2015 00:00,11-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
11-10-2015 00:00,12-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
12-10-2015 00:00,13-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
13-10-2015 00:00,14-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
14-10-2015 00:00,15-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
15-10-2015 00:00,16-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
16-10-2015 00:00,17-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
17-10-2015 00:00,18-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
18-10-2015 00:00,19-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
19-10-2015 00:00,20-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
20-10-2015 00:00,21-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
21-10-2015 00:00,22-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
22-10-2015 00:00,23-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
23-10-2015 00:00,24-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
24-10-2015 00:00,25-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
25-10-2015 00:00,26-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
26-10-2015 00:00,27-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
27-10-2015 00:00,28-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
28-10-2015 00:00,29-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
29-10-2015 00:00,30-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
30-10-2015 00:00,31-10-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
31-10-2015 00:00,01-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
01-11-2015 00:00,02-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
02-11-2015 00:00,03-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
03-11-2015 00:00,04-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
04-11-2015 00:00,05-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
05-11-2015 00:00,06-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
06-11-2015 00:00,07-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
07-11-2015 00:00,08-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
08-11-2015 00:00,09-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
09-11-2015 00:00,10-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
10-11-2015 00:00,11-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
11-11-2015 00:00,12-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
12-11-2015 00:00,13-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
13-11-2015 00:00,14-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
14-11-2015 00:00,15-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
15-11-2015 00:00,16-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
16-11-2015 00:00,17-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
17-11-2015 00:00,18-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
18-11-2015 00:00,19-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
19-11-2015 00:00,20-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
20-11-2015 00:00,21-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
21-11-2015 00:00,22-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
22-11-2015 00:00,23-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
23-11-2015 00:00,24-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
24-11-2015 00:00,25-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
25-11-2015 00:00,26-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
26-11-2015 00:00,27-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
27-11-2015 00:00,28-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
28-11-2015 00:00,29-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
29-11-2015 00:00,30-11-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
30-11-2015 00:00,01-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
01-12-2015 00:00,02-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
02-12-2015 00:00,03-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
03-12-2015 00:00,04-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
04-12-2015 00:00,05-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
05-12-2015 00:00,06-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
06-12-2015 00:00,07-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
07-12-2015 00:00,08-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
08-12-2015 00:00,09-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
09-12-2015 00:00,10-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
10-12-2015 00:00,11-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
11-12-2015 00:00,12-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
12-12-2015 00:00,13-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
13-12-2015 00:00,14-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
14-12-2015 00:00,15-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
15-12-2015 00:00,16-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
16-12-2015 00:00,17-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
17-12-2015 00:00,18-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
18-12-2015 00:00,19-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
19-12-2015 00:00,20-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
20-12-2015 00:00,21-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
21-12-2015 00:00,22-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
22-12-2015 00:00,23-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
23-12-2015 00:00,24-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
24-12-2015 00:00,25-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
25-12-2015 00:00,26-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
26-12-2015 00:00,27-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
27-12-2015 00:00,28-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
28-12-2015 00:00,29-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
29-12-2015 00:00,30-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
30-12-2015 00:00,31-12-2015 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
31-12-2015 00:00,01-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
01-01-2016 00:00,02-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
02-01-2016 00:00,03-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
03-01-2016 00:00,04-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
04-01-2016 00:00,05-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
05-01-2016 00:00,06-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
06-01-2016 00:00,07-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
07-01-2016 00:00,08-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
08-01-2016 00:00,09-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 00:00,10-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
10-01-2016 00:00,11-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
11-01-2016 00:00,12-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
12-01-2016 00:00,13-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
13-01-2016 00:00,14-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
14-01-2016 00:00,15-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
15-01-2016 00:00,16-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
16-01-2016 00:00,17-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
17-01-2016 00:00,18-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
18-01-2016 00:00,19-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
19-01-2016 00:00,20-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
20-01-2016 00:00,21-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
21-01-2016 00:00,22-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
22-01-2016 00:00,23-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
23-01-2016 00:00,24-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
24-01-2016 00:00,25-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
25-01-2016 00:00,26-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
26-01-2016 00:00,27-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
27-01-2016 00:00,28-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
28-01-2016 00:00,29-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
29-01-2016 00:00,30-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
30-01-2016 00:00,31-01-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
31-01-2016 00:00,01-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
01-02-2016 00:00,02-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
02-02-2016 00:00,03-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
03-02-2016 00:00,04-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
04-02-2016 00:00,05-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
05-02-2016 00:00,06-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
06-02-2016 00:00,07-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
07-02-2016 00:00,08-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
08-02-2016 00:00,09-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
09-02-2016 00:00,10-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
10-02-2016 00:00,11-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
11-02-2016 00:00,12-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
12-02-2016 00:00,13-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
13-02-2016 00:00,14-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
14-02-2016 00:00,15-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
15-02-2016 00:00,16-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
16-02-2016 00:00,17-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
17-02-2016 00:00,18-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
18-02-2016 00:00,19-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
19-02-2016 00:00,20-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
20-02-2016 00:00,21-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
21-02-2016 00:00,22-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
22-02-2016 00:00,23-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
23-02-2016 00:00,24-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
24-02-2016 00:00,25-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
25-02-2016 00:00,26-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
26-02-2016 00:00,27-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
27-02-2016 00:00,28-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
28-02-2016 00:00,29-02-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
29-02-2016 00:00,01-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
01-03-2016 00:00,02-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
02-03-2016 00:00,03-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
03-03-2016 00:00,04-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
04-03-2016 00:00,05-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
05-03-2016 00:00,06-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
06-03-2016 00:00,07-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
07-03-2016 00:00,08-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
08-03-2016 00:00,09-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
09-03-2016 00:00,10-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
10-03-2016 00:00,11-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
11-03-2016 00:00,12-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
12-03-2016 00:00,13-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
13-03-2016 00:00,14-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
14-03-2016 00:00,15-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
15-03-2016 00:00,16-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
16-03-2016 00:00,17-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
17-03-2016 00:00,18-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
18-03-2016 00:00,19-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
19-03-2016 00:00,20-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
20-03-2016 00:00,21-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
21-03-2016 00:00,22-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
22-03-2016 00:00,23-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
23-03-2016 00:00,24-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
24-03-2016 00:00,25-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
25-03-2016 00:00,26-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
26-03-2016 00:00,27-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
27-03-2016 00:00,28-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
28-03-2016 00:00,29-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
29-03-2016 00:00,30-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
30-03-2016 00:00,31-03-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
31-03-2016 00:00,01-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
01-04-2016 00:00,02-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
02-04-2016 00:00,03-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
03-04-2016 00:00,04-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
04-04-2016 00:00,05-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
05-04-2016 00:00,06-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
06-04-2016 00:00,07-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
07-04-2016 00:00,08-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
08-04-2016 00:00,09-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
09-04-2016 00:00,10-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
10-04-2016 00:00,11-04-2016 00:00,CRRI,,,,,,,,,,,,,,,,,,,,,,,
