CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Saturday, Mar 10 2018",,,,,,,,,,,,,,,,,,,,,,,,,
Time: 03:16:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,
Station,", New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene",,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T16:43:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
", New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,,
 , ,, , , , , ,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,WS,WD,Gust,Variance,AT,RH,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene,NO,NO2,NOx,CO,CO2,Ozone,SR,BP,PP Accum,Power,PM10,PM2.5
10-05-2013 00:00,11-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-05-2013 00:00,12-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-05-2013 00:00,13-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-05-2013 00:00,14-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-05-2013 00:00,15-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-05-2013 00:00,16-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-05-2013 00:00,17-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-05-2013 00:00,18-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-05-2013 00:00,19-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-05-2013 00:00,20-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-05-2013 00:00,21-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-05-2013 00:00,22-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-05-2013 00:00,23-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-05-2013 00:00,24-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-05-2013 00:00,25-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-05-2013 00:00,26-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-05-2013 00:00,27-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-05-2013 00:00,28-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-05-2013 00:00,29-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-05-2013 00:00,30-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-05-2013 00:00,31-05-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
31-05-2013 00:00,01-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-06-2013 00:00,02-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-06-2013 00:00,03-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-06-2013 00:00,04-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-06-2013 00:00,05-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-06-2013 00:00,06-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-06-2013 00:00,07-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-06-2013 00:00,08-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-06-2013 00:00,09-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-06-2013 00:00,10-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-06-2013 00:00,11-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-06-2013 00:00,12-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-06-2013 00:00,13-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-06-2013 00:00,14-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-06-2013 00:00,15-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-06-2013 00:00,16-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-06-2013 00:00,17-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-06-2013 00:00,18-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-06-2013 00:00,19-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-06-2013 00:00,20-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-06-2013 00:00,21-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-06-2013 00:00,22-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-06-2013 00:00,23-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-06-2013 00:00,24-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-06-2013 00:00,25-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-06-2013 00:00,26-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-06-2013 00:00,27-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-06-2013 00:00,28-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-06-2013 00:00,29-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-06-2013 00:00,30-06-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-06-2013 00:00,01-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-07-2013 00:00,02-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-07-2013 00:00,03-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-07-2013 00:00,04-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-07-2013 00:00,05-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-07-2013 00:00,06-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-07-2013 00:00,07-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-07-2013 00:00,08-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-07-2013 00:00,09-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-07-2013 00:00,10-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-07-2013 00:00,11-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-07-2013 00:00,12-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-07-2013 00:00,13-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-07-2013 00:00,14-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-07-2013 00:00,15-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-07-2013 00:00,16-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-07-2013 00:00,17-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-07-2013 00:00,18-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-07-2013 00:00,19-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-07-2013 00:00,20-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-07-2013 00:00,21-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-07-2013 00:00,22-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-07-2013 00:00,23-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-07-2013 00:00,24-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-07-2013 00:00,25-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-07-2013 00:00,26-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-07-2013 00:00,27-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-07-2013 00:00,28-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-07-2013 00:00,29-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-07-2013 00:00,30-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-07-2013 00:00,31-07-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
31-07-2013 00:00,01-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-08-2013 00:00,02-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-08-2013 00:00,03-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
