CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,,,
Time: 01:33:59 AM,,,,,,,,,,,,,,,,,,
Station,"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,,,
Parameter,"PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Temp,Rack Temp,CO,AT,SO2,Benzene,Toluene,NH3",,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,
To,01-01-2018 T15:01:59Z 00:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,PM10,Xylene,VWS,WD,RH,BP,Temp,Rack Temp,CO,NH3,SR,NO,NO2,NOx,Ozone,PM2.5
04-06-2013 00:00,05-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
05-06-2013 00:00,06-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
06-06-2013 00:00,07-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
07-06-2013 00:00,08-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
08-06-2013 00:00,09-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
09-06-2013 00:00,10-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
10-06-2013 00:00,11-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
11-06-2013 00:00,12-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
12-06-2013 00:00,13-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
13-06-2013 00:00,14-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
14-06-2013 00:00,15-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
15-06-2013 00:00,16-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
16-06-2013 00:00,17-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
17-06-2013 00:00,18-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
18-06-2013 00:00,19-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
19-06-2013 00:00,20-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
20-06-2013 00:00,21-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
21-06-2013 00:00,22-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
22-06-2013 00:00,23-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
23-06-2013 00:00,24-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
24-06-2013 00:00,25-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
25-06-2013 00:00,26-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
26-06-2013 00:00,27-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
27-06-2013 00:00,28-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
28-06-2013 00:00,29-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
29-06-2013 00:00,30-06-2013 00:00,ITO,,,,,,,,,,,,,,,,
30-06-2013 00:00,01-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
01-07-2013 00:00,02-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
02-07-2013 00:00,03-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
03-07-2013 00:00,04-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
04-07-2013 00:00,05-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
05-07-2013 00:00,06-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
06-07-2013 00:00,07-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
07-07-2013 00:00,08-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
08-07-2013 00:00,09-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
09-07-2013 00:00,10-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
10-07-2013 00:00,11-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
11-07-2013 00:00,12-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
12-07-2013 00:00,13-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
13-07-2013 00:00,14-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
14-07-2013 00:00,15-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
15-07-2013 00:00,16-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
16-07-2013 00:00,17-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
17-07-2013 00:00,18-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
18-07-2013 00:00,19-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
19-07-2013 00:00,20-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
20-07-2013 00:00,21-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
21-07-2013 00:00,22-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
22-07-2013 00:00,23-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
23-07-2013 00:00,24-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
24-07-2013 00:00,25-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
25-07-2013 00:00,26-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
26-07-2013 00:00,27-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
27-07-2013 00:00,28-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
28-07-2013 00:00,29-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
29-07-2013 00:00,30-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
30-07-2013 00:00,31-07-2013 00:00,ITO,,,,,,,,,,,,,,,,
31-07-2013 00:00,01-08-2013 00:00,ITO,,,,,,,,,,,,,,,,
01-08-2013 00:00,02-08-2013 00:00,ITO,,,,,,,,,,,,,,,,
02-08-2013 00:00,03-08-2013 00:00,ITO,,,,,,,,,1041.29,,,3.88,8.08,7.54,36.25,22.54
03-08-2013 00:00,04-08-2013 00:00,ITO,,,,,,,,,1660.67,,,3.61,9.7,8.06,32.81,22.94
04-08-2013 00:00,05-08-2013 00:00,ITO,,,,,,,,,2003.78,,,5.84,16.5,13.6,42.26,71.4
05-08-2013 00:00,06-08-2013 00:00,ITO,,,,,,,,,1898.16,,,5.17,14.71,12.04,40.3,130.54
06-08-2013 00:00,07-08-2013 00:00,ITO,,,,,,,,,1763.7,,,7.03,18.1,15.34,28.95,43.64
07-08-2013 00:00,08-08-2013 00:00,ITO,,,,,,,,,1900.32,,,9.54,21.74,19.33,21.39,33.07
08-08-2013 00:00,09-08-2013 00:00,ITO,,,,,,,,,1701.22,,,8.83,20.47,18.04,21.16,26.35
09-08-2013 00:00,10-08-2013 00:00,ITO,,,,,,,,,1735.05,,,6.64,16.59,14.22,24.08,13.52
10-08-2013 00:00,11-08-2013 00:00,ITO,,,,,,,,,1442.96,,,6.91,18.57,15.5,38.4,27.28
11-08-2013 00:00,12-08-2013 00:00,ITO,,,,,,,,,1769.57,,,6.12,15.83,13.36,29.93,25.0
12-08-2013 00:00,13-08-2013 00:00,ITO,,,,,,,,,1603.48,,,5.29,17.02,13.38,28.71,90.9
13-08-2013 00:00,14-08-2013 00:00,ITO,,,,,,,,,2064.38,,,5.42,16.51,13.24,35.02,237.45
14-08-2013 00:00,15-08-2013 00:00,ITO,,,,,,,,,1561.86,,,4.89,17.36,13.14,44.29,212.46
15-08-2013 00:00,16-08-2013 00:00,ITO,,,,,,,,,1556.55,,,8.27,18.2,16.39,48.12,184.15
16-08-2013 00:00,17-08-2013 00:00,ITO,,,,,,,,,1897.9,,,7.67,25.09,19.6,35.61,86.33
17-08-2013 00:00,18-08-2013 00:00,ITO,,,,,,,,,1523.21,,,7.17,19.6,16.29,46.73,236.71
18-08-2013 00:00,19-08-2013 00:00,ITO,,,,,,,,,1608.55,,,9.89,20.82,19.11,34.74,164.46
19-08-2013 00:00,20-08-2013 00:00,ITO,,,,,,,,,1427.64,,,9.32,18.42,17.39,25.72,97.02
20-08-2013 00:00,21-08-2013 00:00,ITO,,,,,,,,,1663.36,,,11.49,19.65,19.78,23.15,104.12
21-08-2013 00:00,22-08-2013 00:00,ITO,,,,,,,,,1520.31,,,7.48,20.09,16.85,29.31,130.69
22-08-2013 00:00,23-08-2013 00:00,ITO,,,,,,,,,1139.29,,,4.34,15.61,11.85,28.99,146.67
23-08-2013 00:00,24-08-2013 00:00,ITO,,,,,,,,,1535.61,,,3.62,14.78,10.82,39.77,164.49
24-08-2013 00:00,25-08-2013 00:00,ITO,,,,,,,,,1497.45,,,4.61,17.33,13.0,27.02,192.7
25-08-2013 00:00,26-08-2013 00:00,ITO,,,,,,,,,2213.19,,,9.3,24.09,20.36,23.11,136.65
26-08-2013 00:00,27-08-2013 00:00,ITO,,,,,,,,,1840.77,,,9.45,21.6,19.18,26.49,255.57
27-08-2013 00:00,28-08-2013 00:00,ITO,,,,,,,,,1199.14,,,7.49,18.88,16.09,24.54,48.48
28-08-2013 00:00,29-08-2013 00:00,ITO,,,,,,,,,1390.45,,,5.67,17.36,13.88,29.04,88.76
29-08-2013 00:00,30-08-2013 00:00,ITO,,,,,,,,,1370.72,,,5.93,18.67,14.71,26.49,136.23
30-08-2013 00:00,31-08-2013 00:00,ITO,,,,,,,,,1044.82,,,6.45,19.16,15.43,21.7,106.21
31-08-2013 00:00,01-09-2013 00:00,ITO,,,,,,,,,1294.11,,,6.52,17.3,14.5,23.27,49.59
01-09-2013 00:00,02-09-2013 00:00,ITO,,,,,,,,,1372.17,,,6.72,18.01,15.08,24.93,39.38
