CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Saturday, Mar 10 2018",,,,,,,,,,,,,,,,,,,,,,,,
Time: 03:23:02 AM,,,,,,,,,,,,,,,,,,,,,,,,
Station,"SHAD, New Delhi - CPCB",,,,,,,,,,,,,,,,,,,,,,,
Parameter,"PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Temp,Rack Temp,CO,SO2,WS,Benzene,Toluene,MP-Xylene,O Xylene,Eth-Benzene",,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T16:50:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
"SHAD, New Delhi - CPCB",,,,,,,,,,,,,,,,,,,,,,,,
 , ,, , , , , ,,,,,,,,,,,,,,,,,
From Date,To Date,Code,PM10,Xylene,VWS,WD,RH,BP,Toluene,MP-Xylene,O Xylene,Eth-Benzene,Temp,Rack Temp,CO,SO2,WS,Benzene,SR,NO,NO2,NOx,Ozone,PM2.5
1/1/2013 0:00,2/1/2013 0:00,SHAD,,,,,,,,,,,,,51.14,8.43,,,,,35.71,,5,
2/1/2013 0:00,3/1/2013 0:00,SHAD,,,,256.39,289.13,1011.7,65.76,5.18,2.27,0.65,5.69,,0,0,0.23,12.06,62.91,33.32,0,59.9,0,
3/1/2013 0:00,4/1/2013 0:00,SHAD,,,,237.25,298.37,1010.83,40.75,2.76,1.29,0.23,5.05,,0,0,0.2,5.28,13.36,11.47,0,38.82,0,
4/1/2013 0:00,5/1/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
5/1/2013 0:00,6/1/2013 0:00,SHAD,,,,256.23,126.45,1013.9,61.5,3.35,1.75,0.64,5.22,,0,0,0.25,5.15,90.91,20.69,0,58.78,0,
6/1/2013 0:00,7/1/2013 0:00,SHAD,,,,268.62,326.13,1015.76,48.52,3.02,1.08,0.38,4.72,,0,0,0.2,4.74,115.57,20.98,0,60.2,0,
7/1/2013 0:00,8/1/2013 0:00,SHAD,,,,241.34,340.05,1016.17,43.87,4.18,0.75,0.34,3.16,,0,0,0.24,5.89,85.59,34.94,0,71.37,0,
8/1/2013 0:00,9/1/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
9/1/2013 0:00,10/1/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
10/1/2013 0:00,11/1/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
11/1/2013 0:00,12/1/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
12/1/2013 0:00,13-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
13-01-2013 00:00,14-01-2013 00:00,SHAD,,,,169.95,388.87,989.66,70.41,5.67,1.35,0.64,18.55,,0,0,0.24,8.61,66.94,9.89,0,73.87,0,
14-01-2013 00:00,15-01-2013 00:00,SHAD,,,,255.25,479.04,984.12,53.39,4.07,1.03,0.4,16.77,,0,0,0.3,6.53,,6.94,0,75.82,0,
15-01-2013 00:00,16-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
16-01-2013 00:00,17-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
17-01-2013 00:00,18-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
18-01-2013 00:00,19-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
19-01-2013 00:00,20-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
20-01-2013 00:00,21-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
21-01-2013 00:00,22-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
22-01-2013 00:00,23-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
23-01-2013 00:00,24-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
24-01-2013 00:00,25-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
25-01-2013 00:00,26-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
26-01-2013 00:00,27-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
27-01-2013 00:00,28-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
28-01-2013 00:00,29-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
29-01-2013 00:00,30-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
30-01-2013 00:00,31-01-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
31-01-2013 00:00,1/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
1/2/2013 0:00,2/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
2/2/2013 0:00,3/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
3/2/2013 0:00,4/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
4/2/2013 0:00,5/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
5/2/2013 0:00,6/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
6/2/2013 0:00,7/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
7/2/2013 0:00,8/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
8/2/2013 0:00,9/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
9/2/2013 0:00,10/2/2013 0:00,SHAD,,,,198.72,303.96,1008.79,54.94,6.1,3.05,0.61,17.08,,0,0,0.45,12.21,247.19,61.04,0,130.88,0,
10/2/2013 0:00,11/2/2013 0:00,SHAD,,,,97.42,92.77,1010.31,422.15,46.9,23.45,4.69,13.74,,0,0,0.16,93.81,142.04,469.05,0,590.23,0,
11/2/2013 0:00,12/2/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
12/2/2013 0:00,13-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
13-02-2013 00:00,14-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
14-02-2013 00:00,15-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
15-02-2013 00:00,16-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
16-02-2013 00:00,17-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
17-02-2013 00:00,18-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
18-02-2013 00:00,19-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
19-02-2013 00:00,20-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
20-02-2013 00:00,21-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
21-02-2013 00:00,22-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
22-02-2013 00:00,23-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
23-02-2013 00:00,24-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
24-02-2013 00:00,25-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
25-02-2013 00:00,26-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
26-02-2013 00:00,27-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
27-02-2013 00:00,28-02-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
28-02-2013 00:00,1/3/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
1/3/2013 0:00,2/3/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
2/3/2013 0:00,3/3/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
3/3/2013 0:00,4/3/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
4/3/2013 0:00,5/3/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
5/3/2013 0:00,6/3/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
6/3/2013 0:00,7/3/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
7/3/2013 0:00,8/3/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
8/3/2013 0:00,9/3/2013 0:00,SHAD,,,,172.82,401.83,1014.69,64.19,12.65,6.32,1.26,24.26,,0,0,0.63,19.44,183.25,112.2,0,126.46,0,
9/3/2013 0:00,10/3/2013 0:00,SHAD,,,,148.31,221.97,1013.76,71.16,17.79,8.89,1.78,26.36,,0,0,0.7,17.79,146.33,172.85,0,177.9,0,
10/3/2013 0:00,11/3/2013 0:00,SHAD,,,,146.49,259.94,1013.44,24.81,6.2,3.1,0.62,26.64,,0,0,0.88,6.2,178.76,37.47,0,62.01,0,
11/3/2013 0:00,12/3/2013 0:00,SHAD,,,,200.3,316.5,1013.36,41.74,10.43,5.22,1.04,27.7,,0,0,0.54,12.75,121.26,73.57,0,104.35,0,
12/3/2013 0:00,13-03-2013 00:00,SHAD,,,,236.76,327.86,1013.9,24.97,5.5,2.94,0.56,26.47,,0,0,0.78,12.27,140.02,23.19,0,72.67,0,
13-03-2013 00:00,14-03-2013 00:00,SHAD,,,,138.15,188.28,1012.05,43.46,9.43,3.2,0.78,25.82,,0,0,0.59,9.76,118.84,58.23,0,154.3,0,
14-03-2013 00:00,15-03-2013 00:00,SHAD,,,,304.14,216.13,1008.65,23.08,2.92,2.46,0.5,23.47,,0,0,2.29,5.86,123.87,8.46,0,55.35,0,
15-03-2013 00:00,16-03-2013 00:00,SHAD,,,,261.33,111.06,1007.94,23.81,2.72,2.34,0.34,23.79,,0,0,1.11,8.31,148.65,15.54,0,71.95,0,
16-03-2013 00:00,17-03-2013 00:00,SHAD,,,,236.97,273.36,1009,45.39,5.2,3,0.84,23.87,,0,0,0.91,15.15,119.2,21.58,0,91.58,0,
17-03-2013 00:00,18-03-2013 00:00,SHAD,,,,238.02,199.56,1009.33,33.65,3.95,2.15,0.64,24.96,,0,0,0.94,11.35,148.63,29.27,0,87.71,0,
18-03-2013 00:00,19-03-2013 00:00,SHAD,,,,218.26,223.86,1008.19,14.85,3.31,1.69,0.46,25.16,,0,0,1.26,8.37,147.84,4.5,0,45.63,0,
19-03-2013 00:00,20-03-2013 00:00,SHAD,,,,232.1,261.02,1009.02,20.1,5.03,2.51,0.5,26.11,,0,0,1.29,10.05,139.69,5.94,0,50.25,0,
20-03-2013 00:00,21-03-2013 00:00,SHAD,,,,203.78,477.04,1012.01,41.7,10.43,5.21,1.04,28.21,,0,,0.99,20.85,130.27,27.17,0,104.26,0,
21-03-2013 00:00,22-03-2013 00:00,SHAD,,,,96.48,581.86,1013.98,52.18,13.05,6.53,1.31,26.98,,0,,0.23,26.1,,28.16,0,130.46,0,
22-03-2013 00:00,23-03-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
23-03-2013 00:00,24-03-2013 00:00,SHAD,,,,50.56,378.04,1013.39,34.06,8.52,4.26,0.85,30.69,,0,,1.25,17.03,,3.41,0,85.16,0,
24-03-2013 00:00,25-03-2013 00:00,SHAD,,,,195.11,282.4,1012.33,22.73,5.68,2.84,0.57,29.49,,0,,1.45,11.37,172.76,5.83,0,56.83,0,
25-03-2013 00:00,26-03-2013 00:00,SHAD,,,,241.4,227.89,1011.53,16.79,4.2,2.1,0.42,25.2,,0,,1.07,8.39,187.84,6.31,0,41.97,0,
26-03-2013 00:00,27-03-2013 00:00,SHAD,,,,240.12,234.22,1012.74,17.42,4.36,2.18,0.44,24.61,,0,,0.92,8.71,159.23,4.77,0,43.55,0,
27-03-2013 00:00,28-03-2013 00:00,SHAD,,,,216.78,264.8,1012.7,23.21,5.8,2.9,0.58,25.44,,0,,0.85,11.6,141.02,9.67,0,58.02,0,
28-03-2013 00:00,29-03-2013 00:00,SHAD,,,,253.53,415.5,1012.63,35.55,8.89,4.44,0.89,25.79,,0,,1.1,17.78,179.21,36.18,0,88.87,0,
29-03-2013 00:00,30-03-2013 00:00,SHAD,,,,239.24,378.93,1012.32,31.89,7.97,3.99,0.8,23.85,,0,,1.16,15.95,150.83,22.38,0,79.73,0,
30-03-2013 00:00,31-03-2013 00:00,SHAD,,,,228.34,355.04,1011.49,29.5,7.38,3.69,0.74,25.37,,0,,0.7,14.75,195.39,20.03,0,73.76,0,
31-03-2013 00:00,1/4/2013 0:00,SHAD,,,,217.56,332.31,1010.54,27.23,6.81,3.4,0.68,27.21,,0,,0.82,13.62,210.81,10.83,0,68.08,0,
1/4/2013 0:00,2/4/2013 0:00,SHAD,,,,182.22,415.48,1011.66,44.62,11.15,5.58,1.12,28.68,,0,0,0.64,22.31,232.38,37.17,0,111.55,0,
2/4/2013 0:00,3/4/2013 0:00,SHAD,,,,291.52,53.38,1013.71,117.18,29.3,14.64,2.93,26.1,,0,0,0.22,58.59,,178.58,0,292.95,0,
3/4/2013 0:00,4/4/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
4/4/2013 0:00,5/4/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
5/4/2013 0:00,6/4/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
6/4/2013 0:00,7/4/2013 0:00,SHAD,,,,228.5,79.74,1013.15,1.85,0.27,0.26,0.42,29.46,,0,0,1.06,1.67,222.55,4.94,0,61.81,0,
7/4/2013 0:00,8/4/2013 0:00,SHAD,,,,290.63,35.41,1012.86,2.23,0.38,0.29,0.33,28.33,,0,0,1.15,1.19,,2.06,0,63.12,0,
8/4/2013 0:00,9/4/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
9/4/2013 0:00,10/4/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
10/4/2013 0:00,11/4/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
11/4/2013 0:00,12/4/2013 0:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
12/4/2013 0:00,13-04-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
13-04-2013 00:00,14-04-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
14-04-2013 00:00,15-04-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
15-04-2013 00:00,16-04-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
16-04-2013 00:00,17-04-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
17-04-2013 00:00,18-04-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
18-04-2013 00:00,19-04-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
19-04-2013 00:00,20-04-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
20-04-2013 00:00,21-04-2013 00:00,SHAD,,,,,,,,,,,,,,,,,,,,,,
21-04-2013 00:00,22-04-2013 00:00,SHAD,,,,67.59,76.99,1011.45,12.62,5.23,1.74,,28.2,,0,0,1.81,3.58,146.47,2.32,0,17.39,0,
22-04-2013 00:00,23-04-2013 00:00,SHAD,,,,141.39,96.99,1013.22,8.74,4.4,3.97,3.87,26.68,,0,0,1.24,4.16,258.58,5.07,0,24.66,0,
23-04-2013 00:00,24-04-2013 00:00,SHAD,,,,164.72,115.19,1012.05,54.72,17.95,18.63,16.15,29.67,,0,0,0.7,13.5,191.24,7.49,0,37.24,0,
24-04-2013 00:00,25-04-2013 00:00,SHAD,,,,155.41,176.57,1012.4,52.61,18.05,25.09,12.1,31.71,,0,0,0.53,15.44,183.12,46.34,0,77.71,0,
25-04-2013 00:00,26-04-2013 00:00,SHAD,,,,192.64,120.3,1011.63,70.81,22.39,21.31,11.75,32.11,,0,0,0.75,16.08,99.65,48.81,0,77.13,0,
26-04-2013 00:00,27-04-2013 00:00,SHAD,,,,256.11,138.54,1013.77,44.11,14.51,13.97,9.2,30.86,,0,0,1.31,12,164.99,25.07,0,54.42,0,
27-04-2013 00:00,28-04-2013 00:00,SHAD,,,,273.04,76.85,1013.65,23.92,5.62,10.88,4.53,32.28,,0,0,1.29,6.2,196.57,6.77,0,28.16,0,
28-04-2013 00:00,29-04-2013 00:00,SHAD,,,,239.1,98.97,1013.19,17.5,6.91,5.93,6.3,31.54,,0,0,0.85,7.32,184.3,5.26,0,25.98,0,
29-04-2013 00:00,30-04-2013 00:00,SHAD,,,,272.9,112.02,1013.08,17.28,4.74,7.6,4.16,33.55,,0,0,1.17,4.45,157.22,7.69,0,34.68,0,
30-04-2013 00:00,1/5/2013 0:00,SHAD,,,,223.63,126.36,1011.64,3.4,22.99,1.08,33.79,33.82,,0,0,0.79,,187.48,15.8,0,44.24,0,
1/5/2013 0:00,2/5/2013 0:00,SHAD,,,,208.63,113.02,1012.58,13.19,3.3,1.64,18.92,33.27,,0,0,1.06,6.59,249.32,7.9,0,35.35,0,
2/5/2013 0:00,3/5/2013 0:00,SHAD,,,,216.51,113.99,1012.05,14.4,3.6,1.8,0.36,31.71,,0,0,0.93,7.2,197.07,5.07,0,36,0,
3/5/2013 0:00,4/5/2013 0:00,SHAD,,,,191.56,199.98,1011.65,37.33,9.33,4.67,0.93,31.51,,0,0,0.87,18.66,238.89,59.73,0,93.32,0,
4/5/2013 0:00,5/5/2013 0:00,SHAD,,,,136.62,341.33,1011.59,75.02,18.76,9.38,1.88,34.29,,0,0,0.66,37.51,189.6,167.32,0,187.56,0,
5/5/2013 0:00,6/5/2013 0:00,SHAD,,,,109.83,116.74,1011.94,15.13,3.78,1.89,0.38,34.94,,0,0,1,7.56,141.45,2.84,0,37.82,0,
6/5/2013 0:00,7/5/2013 0:00,SHAD,,,,168.36,43.44,1012.2,37.15,12.57,12.17,9.74,34.67,,0,0,0.76,12.03,119.34,11,0,57.73,0,
7/5/2013 0:00,8/5/2013 0:00,SHAD,,,,195.92,189.72,1012.34,80.49,25.03,35.67,11.25,35.04,,0,0,0.55,26.91,175.61,108.73,0,131.54,0,
8/5/2013 0:00,9/5/2013 0:00,SHAD,,,,223.31,136.63,1012.32,48.65,15.9,21.5,12.12,36.08,,0,0,0.83,16.86,199.39,,,,0,
9/5/2013 0:00,10/5/2013 0:00,SHAD,,,,197.15,118.2,1012.14,31.25,7.64,15.2,6.14,35.99,,0,0,0.69,15.71,176.99,,,,0,
10/5/2013 0:00,11/5/2013 0:00,SHAD,,,,185.85,117.79,1012,50.03,15.96,10.76,11.36,35.77,,0,0,0.96,11.19,108.81,,,,0,
11/5/2013 0:00,12/5/2013 0:00,SHAD,,,,194.57,111.9,1011.75,15.02,3.43,5.02,5.96,31.51,,0,0,1.52,6.41,147.52,,,,0,
12/5/2013 0:00,13-05-2013 00:00,SHAD,,,,196.43,113.95,1012.52,20.25,6.31,4.19,4.14,30.85,,0,0,0.98,9.75,198.21,,,,0,
13-05-2013 00:00,14-05-2013 00:00,SHAD,,,,232.49,110.26,1012.74,18.52,5.45,10.83,4.06,31.54,,0,0,0.79,4.78,203.66,8.7,0,40.52,0,
14-05-2013 00:00,15-05-2013 00:00,SHAD,,,,196.85,123.59,1012.23,45.84,14.7,23.31,13.78,34.21,,0,0,0.84,10.83,171.81,5.69,0,9.98,0,
15-05-2013 00:00,16-05-2013 00:00,SHAD,,,,206.21,173.75,1011.87,44.28,16.43,17.6,14.85,34.44,,0,0,0.6,13.99,175.01,5.27,0,8.28,0,
16-05-2013 00:00,17-05-2013 00:00,SHAD,,,,205.91,288.87,1011.56,81.34,26.68,31.53,13.88,35.05,,0,0,0.72,16.11,185.06,5.34,0,11.61,0,
17-05-2013 00:00,18-05-2013 00:00,SHAD,,,,190.61,152.15,1011.9,52.37,21.72,26.7,23.08,35.81,,0,0,0.62,26.16,256.45,5.56,0,10.3,0,
18-05-2013 00:00,19-05-2013 00:00,SHAD,,,,199.38,322.71,1011.74,113.68,37.97,39.01,24.75,36.69,,0,0,0.73,30.38,177.17,,,,0,
19-05-2013 00:00,20-05-2013 00:00,SHAD,,,,182.98,302.37,1011.77,63.45,22.46,26.47,15.15,37.88,,0,0,0.81,22.26,193.33,,,,0,
20-05-2013 00:00,21-05-2013 00:00,SHAD,,,,175.01,119.98,1011.86,52.87,29.17,26.55,15.09,38.57,,0,0,0.69,27.25,219.19,,,,0,
21-05-2013 00:00,22-05-2013 00:00,SHAD,,,,187.8,175.09,1011.75,14.43,3.84,2.89,1.92,38.55,,0,0,0.91,7.69,190.12,5.35,0,9.95,0,
22-05-2013 00:00,23-05-2013 00:00,SHAD,,,,186.68,186.94,1011.72,14.6,3.89,2.92,1.95,39,,0,0,1.28,7.79,215.78,5.32,0,9.73,0,
23-05-2013 00:00,24-05-2013 00:00,SHAD,,,,185.99,25.69,1011.34,15.17,4.05,3.03,2.02,39.63,,0,0,1.26,8.09,230.28,5.46,0,10.12,0,
24-05-2013 00:00,25-05-2013 00:00,SHAD,,,,200.22,59.51,1011.19,26.78,9.59,11.84,4.34,39.64,,0,0,0.77,9.76,249.46,5.49,0,9.87,0,
25-05-2013 00:00,26-05-2013 00:00,SHAD,,,,222.1,31.13,1011.52,30.02,10.56,14.44,5.99,40.01,,0,0,0.57,8.88,238.73,5.43,0,9.91,0,
26-05-2013 00:00,27-05-2013 00:00,SHAD,,,,183.62,31.17,1011.66,21.63,7.49,8.36,14.03,38.21,,0,0,0.8,7.49,234.65,5.35,0,9.65,0,
27-05-2013 00:00,28-05-2013 00:00,SHAD,,,,154.22,66,1011.78,17,7.84,7.34,8.11,36.72,,0,0,0.98,5.07,198.63,5.54,0,9.89,0,
28-05-2013 00:00,29-05-2013 00:00,SHAD,,,,193.57,135.01,1011.93,45.63,15.9,17.92,11.47,36.9,,,0,0.63,11.15,230.23,,,,0,
29-05-2013 00:00,30-05-2013 00:00,SHAD,,,,205.78,63.46,1011.87,66.17,23.67,25.02,12.5,37.19,,,0,0.63,18.65,238.41,,,,0,
30-05-2013 00:00,31-05-2013 00:00,SHAD,,,,248.6,107.24,1011.67,35.86,11.18,17.75,9.29,35.42,,,0,0.91,8.08,234.25,,,,0,
31-05-2013 00:00,1/6/2013 0:00,SHAD,,,,162.35,114.2,1011.53,22.85,5.91,6.27,6.46,34.3,,,0,0.99,7.46,234.69,,,,0,
1/6/2013 0:00,2/6/2013 0:00,SHAD,,,,77.89,108.52,1012.21,6.25,1.26,1.93,3.15,31.74,,,0,1.81,4.88,229.96,,,,0,
2/6/2013 0:00,3/6/2013 0:00,SHAD,,,,73.68,121.78,1012.13,5.91,1.09,2.02,2.8,32.41,,,0,1.28,4.2,229.07,,,,0,
3/6/2013 0:00,4/6/2013 0:00,SHAD,,,,81.15,94.42,1011.83,3.49,0.64,1.19,1.65,34.26,,,0,1.08,2.48,219.67,,,,0,
4/6/2013 0:00,5/6/2013 0:00,SHAD,,,,146.06,117.38,1011.9,4.72,0.87,1.61,2.23,35.77,,,0,0.99,3.35,274.61,,,,0,
5/6/2013 0:00,6/6/2013 0:00,SHAD,,,,181.89,90.62,1011.57,5.03,0.93,1.72,2.38,38.49,,0,0,0.91,3.58,263.75,6.03,0,11.53,0,
6/6/2013 0:00,7/6/2013 0:00,SHAD,,,,147.04,114.37,1011.13,4.34,0.8,1.49,2.06,34.02,,0,0,1.28,3.08,190.6,4.23,0,11.07,0,
7/6/2013 0:00,8/6/2013 0:00,SHAD,,,,102.45,78.43,1011.42,4.26,0.78,1.46,2.02,33.35,,0,0,1.02,3.02,238.53,1.38,0,10.32,0,
8/6/2013 0:00,9/6/2013 0:00,SHAD,,,,101.64,108.94,1011.14,2.58,0.48,0.88,1.22,34.65,,0,0,1.26,1.84,241.09,3.38,0,10.87,0,
9/6/2013 0:00,10/6/2013 0:00,SHAD,,,,116.52,94.89,1010.79,2.27,0.42,0.78,1.07,35.58,,0,0,0.99,1.61,277,7.01,0,14.81,0,
10/6/2013 0:00,11/6/2013 0:00,SHAD,,,,188.65,105.95,1010.81,3.41,0.63,1.17,1.61,37.03,,0,0,0.98,2.42,350.75,6.94,0,13.79,0,
11/6/2013 0:00,12/6/2013 0:00,SHAD,,,,134.8,91.9,1011.48,2.75,0.51,0.94,1.3,31.25,,0,0,1.33,1.95,97.36,6.97,0,11.47,0,
12/6/2013 0:00,13-06-2013 00:00,SHAD,,,,130.89,110.15,1011.46,2.75,0.51,0.94,1.31,33.61,,0,0,0.91,1.96,152.89,7.13,0,11.71,0,
13-06-2013 00:00,14-06-2013 00:00,SHAD,,,,200.21,109.51,1011.34,2.58,0.48,0.88,1.22,30.35,,0,0,1.45,1.83,83.13,7.2,0,11.85,0,
14-06-2013 00:00,15-06-2013 00:00,SHAD,,,,259,88.82,1011.21,1.73,0.32,0.59,0.82,30.66,,,0,1.11,1.23,210.46,7.33,0,12.03,0,
15-06-2013 00:00,16-06-2013 00:00,SHAD,,,,162.83,109.82,1011.25,2.66,0.49,0.91,1.26,30.64,,0,0,1.7,1.89,306.47,7.22,0,11.9,0,
16-06-2013 00:00,17-06-2013 00:00,SHAD,,,,210.6,111.7,1010.85,3.18,0.59,1.09,1.5,26.3,,0,0,1.55,2.26,89.76,6.83,0,11.24,0,
17-06-2013 00:00,18-06-2013 00:00,SHAD,,,,208.64,111.81,1010.3,3.21,0.59,1.1,1.52,25.87,,0,0,1.27,2.28,178.45,6.83,0,11.22,0,
18-06-2013 00:00,19-06-2013 00:00,SHAD,,,,218.86,119.1,1010.91,2.69,0.5,0.92,1.27,27.19,,0,0,0.97,1.91,108.11,6.89,0,11.27,0,
19-06-2013 00:00,20-06-2013 00:00,SHAD,,,,168.13,92.76,1011.49,2.26,0.42,0.77,1.07,30.06,,0,0,0.61,1.61,285.61,7.09,0,11.48,0,
20-06-2013 00:00,21-06-2013 00:00,SHAD,,,,197.9,105.47,1011.39,2.03,0.38,0.7,0.96,33.31,,0,0,0.73,1.44,374.68,7.23,0,11.6,0,
21-06-2013 00:00,22-06-2013 00:00,SHAD,,,,206.5,106.76,1010.89,1.84,0.34,0.63,0.87,36.2,,0,0,0.74,1.3,366.54,7.45,0,11.74,0,
22-06-2013 00:00,23-06-2013 00:00,SHAD,,,,219.74,97.55,1010.98,2.94,0.55,1.03,1.43,36.67,,0,0,1.12,2.14,379.42,7.2,0,11.57,0,
23-06-2013 00:00,24-06-2013 00:00,SHAD,,,,191.72,107.38,1010.88,2,0.37,0.68,0.95,36.05,,0,0,1,1.42,311.83,7.27,0,11.66,0,
24-06-2013 00:00,25-06-2013 00:00,SHAD,,,,140.82,108.41,1010.85,2.28,0.42,0.78,1.08,34.28,,0,0,1.24,1.62,302.95,7.3,0,11.64,0,
25-06-2013 00:00,26-06-2013 00:00,SHAD,,,,79.66,124.5,1010.63,6.65,1.23,2.28,3.15,30.99,,0,0,1.32,4.72,283.48,9.05,0,14.4,0,
26-06-2013 00:00,27-06-2013 00:00,SHAD,,,,102.03,100.76,1011.51,9.22,2.94,3.61,3.19,30.87,,0,0,0.94,3.75,191.22,7.9,0,23.14,0,
27-06-2013 00:00,28-06-2013 00:00,SHAD,,,,112.12,118.48,1011.04,9.99,3.65,2.37,3.56,31.94,,0,0,1.09,3.56,193.25,,,,0,
28-06-2013 00:00,29-06-2013 00:00,SHAD,,,,100.57,120.69,1010.9,10.27,2.84,1.91,2.83,31.43,,0,0,1.18,2.83,197.79,,,,0,
29-06-2013 00:00,30-06-2013 00:00,SHAD,,,,165.91,129.86,1010.76,7.25,3.35,2.81,3.9,33.08,,0,0,1.06,3.9,186.1,50.82,0,75.42,0,
